Interval,Transfer,Bitrate,Retr,Cwnd
147.00,954.0,7.82,0,96.2
148.00,1.24,10.4,0,96.2
149.00,954.0,7.82,0,96.2
150.00,1.55,13.0,0,96.2
151.00,1.55,13.0,0,96.2
152.00,954.0,7.82,0,96.2
153.00,1.24,10.4,0,96.2
154.00,636.0,5.21,0,96.2
155.00,636.0,5.21,0,96.2
156.00,1.55,13.0,1,73.5
157.00,954.0,7.82,0,79.2
158.00,636.0,5.21,0,79.2
159.00,954.0,7.82,0,80.6
160.00,636.0,5.21,0,80.6
161.00,954.0,7.82,0,87.7
162.00,954.0,7.82,0,99.0
163.00,1.55,13.0,0,119.0
164.00,1.55,13.0,0,119.0
165.00,1.55,13.0,0,119.0
166.00,1.24,10.4,0,119.0
167.00,1.86,15.6,0,119.0
168.00,1.55,13.0,0,119.0
169.00,1.55,13.0,0,119.0
170.00,1.24,10.4,0,119.0
171.00,1.55,13.0,0,119.0
172.00,636.0,5.21,0,119.0
173.00,954.0,7.82,0,119.0
174.00,636.0,5.21,1,82.0
175.00,954.0,7.82,0,82.0
176.00,954.0,7.82,0,82.0
177.00,1.24,10.4,0,99.0
178.00,1.55,13.0,0,99.0
179.00,1.24,10.4,0,99.0
180.00,954.0,7.82,0,99.0
181.00,636.0,5.21,0,99.0
182.00,954.0,7.82,0,99.0
183.00,636.0,5.21,1,70.7
184.00,954.0,7.82,0,82.0
185.00,1.55,13.0,0,83.4
186.00,1.24,10.4,0,83.4
187.00,1.24,10.4,0,84.8
188.00,954.0,7.82,0,84.8
189.00,636.0,5.21,0,84.8
190.00,954.0,7.82,0,84.8
191.00,954.0,7.82,1,59.4
192.00,954.0,7.82,0,73.5
193.00,1.24,10.4,0,82.0
194.00,1.55,13.0,0,84.8
195.00,954.0,7.82,0,84.8
196.00,954.0,7.82,0,84.8
197.00,954.0,7.82,0,89.1
198.00,954.0,7.82,0,96.2
199.00,954.0,7.82,0,96.2
200.00,1.24,10.4,0,96.2
201.00,954.0,7.82,0,96.2
202.00,1.24,10.4,0,96.2
203.00,1.55,13.0,1,80.6
204.00,1.55,13.0,0,89.1
205.00,1.55,13.0,0,94.7
206.00,1.55,13.0,0,96.2
207.00,1.55,13.0,0,96.2
208.00,1.24,10.4,0,96.2
209.00,954.0,7.82,0,96.2
210.00,954.0,7.82,0,96.2
211.00,954.0,7.82,0,96.2
212.00,636.0,5.21,0,96.2
213.00,1.55,13.0,0,156.0
214.00,1.49,12.5,0,219.0
215.00,891.0,7.3,0,219.0
216.00,891.0,7.3,0,219.0
217.00,445.0,3.65,0,219.0
218.00,1.3,11.0,0,219.0
219.00,1.3,10.9,0,219.0
220.00,1.37,11.5,1,153.0
221.00,1.3,10.9,0,153.0
222.00,1.3,10.9,0,153.0
223.00,891.0,7.3,0,153.0
224.00,891.0,7.3,0,153.0
225.00,891.0,7.3,0,153.0
226.00,1.3,10.9,0,153.0
227.00,891.0,7.3,0,153.0
228.00,1.3,11.0,0,153.0
229.00,891.0,7.3,0,153.0
230.00,1.74,14.6,0,154.0
231.00,1.3,10.9,0,180.0
232.00,1.3,10.9,0,180.0
233.00,1.3,10.9,0,180.0
234.00,891.0,7.3,0,180.0
235.00,891.0,7.3,1,124.0
236.00,1.3,10.9,0,124.0
237.00,1.3,10.9,0,124.0
238.00,1.3,10.9,1,86.3
239.00,891.0,7.3,0,91.9
240.00,1.3,10.9,1,66.5
241.00,1.3,10.9,0,76.4
242.00,891.0,7.3,1,55.1
243.00,891.0,7.3,0,55.1
244.00,445.0,3.65,1,42.4
245.00,891.0,7.3,0,46.7
246.00,445.0,3.65,8,15.6
247.00,445.0,3.65,1,15.6
248.00,445.0,3.65,1,25.5
249.00,891.0,7.3,1,12.7
250.00,891.0,7.3,1,36.8
251.00,445.0,3.65,6,24.0
252.00,891.0,7.3,0,38.2
253.00,891.0,7.3,2,31.1
254.00,891.0,7.3,0,42.4
255.00,891.0,7.3,0,45.2
256.00,891.0,7.29,0,45.2
257.00,445.0,3.65,0,50.9
258.00,891.0,7.3,0,55.1
259.00,891.0,7.3,0,58.0
260.00,891.0,7.3,0,62.2
261.00,891.0,7.3,1,65.0
262.00,891.0,7.3,0,65.0
263.00,891.0,7.3,0,82.0
264.00,445.0,3.65,0,86.3
265.00,891.0,7.3,0,86.3
266.00,891.0,7.3,0,86.3
267.00,891.0,7.3,0,91.9
268.00,445.0,3.65,0,91.9
269.00,1.37,11.5,1,89.1
270.00,891.0,7.3,0,90.5
271.00,445.0,3.65,0,90.5
272.00,891.0,7.3,0,90.5
273.00,1.3,10.9,0,39.6
274.00,445.0,3.65,1,15.6
275.00,445.0,3.65,1,59.4
276.00,891.0,7.3,0,62.2
277.00,891.0,7.3,0,62.2
278.00,445.0,3.65,0,66.5
279.00,891.0,7.3,0,66.5
280.00,445.0,3.65,0,66.5
281.00,891.0,7.3,0,66.5
282.00,445.0,3.65,0,66.5
283.00,891.0,7.3,1,67.9
284.00,1.3,11.0,0,84.8
285.00,1.3,10.9,0,91.9
286.00,1.3,10.9,0,94.7
287.00,1.74,14.6,0,96.2
288.00,1.3,10.9,0,96.2
289.00,1.3,10.9,1,79.2
290.00,1.3,10.9,0,86.3
291.00,891.0,7.3,0,93.3
292.00,1.3,10.9,1,65.0
293.00,891.0,7.3,0,70.7
294.00,1.74,14.6,0,77.8
295.00,445.0,3.65,0,77.8
296.00,891.0,7.3,1,55.1
297.00,445.0,3.65,0,58.0
298.00,891.0,7.3,0,74.9
299.00,891.0,7.3,0,79.2
300.00,891.0,7.3,0,79.2
301.00,891.0,7.3,0,79.2
302.00,1.3,10.9,0,89.1
303.00,1.3,10.9,0,91.9
304.00,1.3,10.9,0,103.0
305.00,1.3,10.9,0,103.0
306.00,1.74,14.6,0,103.0
307.00,1.3,10.9,1,73.5
308.00,1.3,10.9,0,86.3
309.00,891.0,7.3,0,93.3
310.00,891.0,7.3,0,93.3
311.00,891.0,7.3,0,99.0
312.00,1.3,10.9,1,72.1
313.00,1.74,14.6,0,82.0
314.00,1.3,10.9,0,83.4
315.00,1.74,14.6,0,83.4
316.00,445.0,3.65,5,41.0
317.00,1.3,11.0,0,50.9
318.00,1.3,10.9,1,49.5
319.00,1.3,10.9,0,60.8
320.00,891.0,7.3,0,63.6
321.00,891.0,7.3,0,65.0
322.00,891.0,7.3,0,65.0
323.00,891.0,7.3,0,66.5
324.00,1.3,11.0,0,76.4
325.00,891.0,7.3,0,90.5
326.00,891.0,7.3,0,123.0
327.00,1.3,10.9,0,123.0
328.00,1.3,10.9,0,123.0
329.00,1.74,14.6,0,123.0
330.00,1.3,10.9,0,123.0
331.00,1.3,10.9,0,123.0
332.00,891.0,7.3,0,123.0
333.00,1.3,11.0,0,123.0
334.00,891.0,7.3,0,123.0
335.00,1.3,10.9,0,123.0
336.00,1.74,14.6,0,123.0
337.00,1.74,14.6,0,123.0
338.00,1.3,10.9,0,123.0
339.00,891.0,7.3,2,87.7
340.00,1.3,10.9,3,65.0
341.00,1.3,10.9,0,72.1
342.00,891.0,7.3,2,58.0
343.00,445.0,3.65,8,19.8
344.00,891.0,7.3,5,18.4
345.00,891.0,7.3,0,36.8
346.00,891.0,7.3,0,46.7
347.00,891.0,7.3,0,50.9
348.00,445.0,3.65,4,11.3
349.00,445.0,3.65,4,12.7
350.00,0.0,0.0,5,11.3
351.00,445.0,3.65,4,18.4
352.00,445.0,3.65,3,14.1
353.00,445.0,3.65,12,8.48
354.00,445.0,3.65,4,11.3
355.00,0.0,0.0,0,18.4
356.00,445.0,3.65,4,5.66
357.00,891.0,7.3,2,22.6
358.00,1.3,11.0,0,42.4
359.00,891.0,7.3,0,48.1
360.00,891.0,7.3,0,55.1
361.00,891.0,7.3,0,58.0
362.00,1.3,10.9,0,67.9
363.00,1.3,11.0,0,74.9
364.00,891.0,7.3,0,86.3
365.00,1.3,10.9,0,109.0
366.00,1.3,10.9,0,109.0
367.00,1.3,10.9,0,109.0
368.00,1.74,14.6,0,109.0
369.00,1.3,10.9,0,109.0
370.00,891.0,7.3,0,109.0
371.00,1.3,10.9,0,109.0
372.00,1.3,10.9,0,109.0
373.00,1.3,10.9,1,79.2
374.00,1.3,10.9,0,93.3
375.00,891.0,7.3,2,45.2
376.00,891.0,7.3,1,36.8
377.00,445.0,3.65,6,15.6
378.00,445.0,3.65,7,8.48
379.00,891.0,7.3,1,8.48
380.00,0.0,0.0,6,11.3
381.00,445.0,3.65,8,8.48
382.00,445.0,3.65,2,19.8
383.00,891.0,7.3,0,38.2
384.00,1.74,14.6,0,50.9
385.00,1.3,10.9,0,62.2
386.00,1.3,10.9,0,66.5
387.00,1.3,10.9,0,72.1
388.00,891.0,7.3,0,76.4
389.00,1.3,10.9,1,59.4
390.00,445.0,3.65,6,15.6
391.00,891.0,7.3,1,35.4
392.00,891.0,7.3,0,43.8
393.00,891.0,7.3,2,25.5
394.00,891.0,7.3,3,28.3
395.00,891.0,7.3,0,38.2
396.00,891.0,7.3,0,46.7
397.00,1.3,11.0,4,42.4
398.00,1.3,10.9,0,53.7
399.00,891.0,7.3,13,9.9
400.00,445.0,3.65,1,22.6
401.00,891.0,7.3,4,11.3
402.00,445.0,3.65,1,25.5
403.00,891.0,7.3,0,38.2
404.00,445.0,3.65,2,25.5
405.00,891.0,7.3,0,36.8
406.00,891.0,7.3,0,45.2
407.00,509.0,4.17,3,21.2
408.00,1.3,11.0,0,45.2
409.00,1.3,10.9,1,39.6
410.00,891.0,7.3,0,49.5
411.00,445.0,3.65,1,35.4
412.00,445.0,3.65,0,36.8
413.00,891.0,7.3,0,42.4
414.00,891.0,7.3,1,35.4
415.00,1.3,11.0,0,45.2
416.00,1.3,10.9,0,59.4
417.00,1.74,14.6,0,70.7
418.00,891.0,7.3,0,74.9
419.00,1.3,10.9,0,77.8
420.00,891.0,7.3,0,79.2
421.00,891.0,7.3,0,80.6
422.00,1.3,10.9,0,93.3
423.00,1.3,10.9,1,74.9
424.00,891.0,7.3,0,74.9
425.00,891.0,7.3,2,62.2
426.00,1.74,14.6,0,72.1
427.00,1.3,10.9,0,77.8
428.00,1.3,10.9,1,59.4
429.00,1.3,10.9,0,73.5
430.00,891.0,7.3,0,76.4
431.00,1.3,11.0,2,59.4
432.00,1.3,10.9,0,73.5
433.00,1.3,10.9,0,80.6
434.00,1.74,14.6,0,80.6
435.00,1.3,10.9,0,84.8
436.00,1.3,10.9,0,86.3
437.00,1.3,10.9,2,52.3
438.00,1.74,14.6,0,63.6
439.00,1.3,10.9,0,74.9
440.00,1.3,10.9,0,79.2
441.00,1.74,14.6,0,83.4
442.00,1.3,10.9,0,86.3
443.00,1.3,10.9,0,87.7
444.00,1.3,10.9,0,94.7
445.00,1.3,10.9,0,143.0
446.00,1.74,14.6,1,8.48
447.00,891.0,7.29,0,99.0
448.00,891.0,7.3,0,99.0
449.00,891.0,7.29,0,99.0
450.00,1.3,11.0,0,99.0
451.00,1.3,10.9,1,79.2
452.00,1.3,10.9,0,83.4
453.00,1.3,10.9,0,83.4
454.00,1.74,14.6,0,83.4
455.00,1.3,10.9,0,86.3
456.00,1.3,10.9,1,8.48
457.00,891.0,7.3,5,19.8
458.00,445.0,3.65,1,31.1
459.00,445.0,3.65,1,28.3
460.00,1.3,11.0,3,29.7
461.00,1.3,10.9,3,38.2
462.00,1.3,10.9,0,52.3
463.00,0.0,0.0,7,4.24
464.00,445.0,3.65,4,7.07
465.00,445.0,3.65,6,14.1
466.00,0.0,0.0,5,9.9
467.00,445.0,3.65,6,17.0
468.00,445.0,3.65,2,18.4
469.00,445.0,3.65,2,15.6
470.00,445.0,3.65,1,15.6
471.00,445.0,3.65,1,17.0
472.00,445.0,3.65,0,21.2
473.00,0.0,0.0,2,12.7
474.00,445.0,3.65,0,18.4
475.00,445.0,3.65,2,17.0
476.00,445.0,3.65,0,21.2
477.00,445.0,3.65,3,12.7
478.00,0.0,0.0,4,18.4
479.00,445.0,3.65,0,26.9
480.00,891.0,7.3,0,36.8
481.00,891.0,7.3,0,39.6
482.00,891.0,7.3,0,53.7
483.00,1.3,10.9,0,56.6
484.00,891.0,7.3,0,86.3
485.00,1.3,10.9,0,113.0
486.00,1.3,10.9,0,113.0
487.00,1.3,11.0,0,113.0
488.00,1.3,10.9,0,113.0
489.00,1.74,14.6,0,113.0
490.00,1.3,10.9,0,113.0
491.00,954.0,7.82,1,79.2
492.00,891.0,7.3,0,90.5
493.00,891.0,7.3,0,102.0
494.00,891.0,7.3,0,102.0
495.00,891.0,7.3,0,102.0
496.00,1.3,10.9,0,102.0
497.00,891.0,7.3,0,102.0
498.00,445.0,3.65,1,70.7
499.00,445.0,3.65,1,49.5
500.00,445.0,3.65,0,58.0
501.00,891.0,7.3,0,59.4
502.00,891.0,7.3,0,59.4
503.00,1.3,10.9,0,60.8
504.00,891.0,7.3,4,26.9
505.00,891.0,7.3,0,45.2
506.00,1.74,14.6,0,58.0
507.00,1.3,10.9,0,70.7
508.00,891.0,7.3,0,74.9
509.00,1.74,14.6,0,80.6
510.00,445.0,3.65,6,42.4
511.00,891.0,7.3,2,25.5
512.00,445.0,3.65,3,17.0
513.00,445.0,3.65,6,11.3
514.00,891.0,7.3,9,15.6
515.00,445.0,3.65,7,8.48
516.00,891.0,7.3,5,18.4
517.00,445.0,3.65,1,29.7
518.00,445.0,3.65,1,28.3
519.00,1.3,11.0,0,38.2
520.00,891.0,7.3,0,46.7
521.00,1.3,10.9,0,59.4
522.00,891.0,7.3,1,7.07
523.00,891.0,7.3,2,41.0
524.00,891.0,7.3,3,42.4
525.00,1.3,10.9,0,52.3
526.00,445.0,3.65,2,39.6
527.00,891.0,7.3,1,31.1
528.00,445.0,3.65,0,35.4
529.00,891.0,7.3,0,41.0
530.00,1.3,10.9,0,55.1
531.00,1.3,10.9,0,63.6
532.00,445.0,3.65,3,29.7
533.00,891.0,7.3,1,32.5
534.00,891.0,7.3,0,46.7
535.00,1.74,14.6,0,59.4
536.00,1.3,10.9,0,69.3
537.00,1.3,10.9,0,73.5
538.00,445.0,3.65,2,36.8
539.00,445.0,3.65,4,19.8
540.00,445.0,3.65,5,12.7
541.00,1.3,11.0,2,36.8
542.00,445.0,3.65,4,15.6
543.00,891.0,7.3,3,33.9
544.00,891.0,7.3,2,5.66
545.00,1.3,10.9,3,31.1
546.00,1.3,10.9,0,50.9
547.00,1.3,10.9,1,50.9
548.00,1.3,10.9,1,41.0
549.00,891.0,7.3,0,9.9
550.00,891.0,7.3,2,42.4
551.00,891.0,7.3,0,49.5
552.00,891.0,7.3,0,52.3
553.00,891.0,7.3,0,56.6
554.00,891.0,7.3,0,58.0
555.00,891.0,7.3,0,60.8
556.00,891.0,7.3,0,62.2
557.00,891.0,7.3,0,76.4
558.00,445.0,3.65,0,76.4
559.00,891.0,7.3,0,76.4
560.00,891.0,7.3,1,58.0
561.00,445.0,3.65,0,60.8
562.00,891.0,7.3,4,29.7
563.00,445.0,3.65,1,24.0
564.00,445.0,3.65,0,32.5
565.00,445.0,3.65,0,33.9
566.00,891.0,7.3,0,39.6
567.00,891.0,7.3,0,46.7
568.00,891.0,7.3,1,41.0
569.00,891.0,7.3,0,49.5
570.00,891.0,7.3,0,53.7
571.00,891.0,7.3,0,56.6
572.00,891.0,7.3,0,58.0
573.00,891.0,7.3,0,60.8
574.00,891.0,7.3,0,63.6
575.00,891.0,7.3,0,63.6
576.00,891.0,7.3,0,63.6
577.00,891.0,7.3,0,93.3
578.00,891.0,7.3,0,93.3
579.00,445.0,3.65,0,93.3
580.00,891.0,7.3,3,7.07
581.00,445.0,3.65,2,26.9
582.00,891.0,7.3,0,41.0
583.00,891.0,7.3,0,45.2
584.00,1.3,10.9,0,53.7
585.00,891.0,7.29,0,60.8
586.00,1.3,10.9,0,69.3
587.00,1.74,14.6,0,83.4
588.00,891.0,7.3,0,18.4
589.00,891.0,7.3,1,83.4
590.00,1.74,14.6,0,91.9
591.00,1.3,10.9,0,94.7
592.00,1.3,10.9,0,96.2
593.00,1.3,10.9,0,96.2
594.00,891.0,7.3,0,96.2
595.00,1.3,10.9,0,96.2
596.00,1.3,10.9,0,96.2
597.00,891.0,7.3,0,96.2
598.00,445.0,3.65,0,96.2
599.00,1.3,11.0,0,96.2
600.00,891.0,7.3,0,139.0
601.00,1.3,10.9,0,139.0
602.00,891.0,7.3,0,139.0
603.00,445.0,3.65,3,4.24
604.00,445.0,3.65,3,17.0
605.00,445.0,3.65,2,15.6
606.00,445.0,3.65,1,17.0
607.00,445.0,3.65,2,17.0
608.00,445.0,3.65,1,26.9
609.00,891.0,7.3,0,33.9
610.00,445.0,3.65,0,42.4
611.00,1.3,10.9,0,53.7
612.00,445.0,3.65,1,46.7
613.00,891.0,7.3,0,53.7
614.00,891.0,7.3,0,53.7
615.00,891.0,7.3,0,53.7
616.00,891.0,7.3,0,56.6
617.00,891.0,7.3,0,62.2
618.00,891.0,7.3,1,55.1
619.00,891.0,7.3,0,62.2
620.00,1.74,14.6,1,50.9
621.00,891.0,7.3,0,59.4
622.00,891.0,7.3,0,60.8
623.00,891.0,7.3,0,60.8
624.00,1.3,10.9,0,66.5
625.00,891.0,7.3,0,70.7
626.00,891.0,7.3,0,70.7
627.00,891.0,7.3,0,86.3
628.00,891.0,7.3,0,122.0
629.00,891.0,7.3,0,122.0
630.00,445.0,3.65,0,122.0
631.00,1.3,11.0,0,122.0
632.00,1.3,10.9,0,122.0
633.00,1.3,10.9,0,122.0
634.00,1.3,10.9,0,122.0
635.00,1.3,10.9,0,122.0
636.00,445.0,3.65,5,59.4
637.00,1.3,10.9,0,72.1
638.00,891.0,7.3,0,72.1
639.00,891.0,7.3,1,56.6
640.00,891.0,7.3,0,66.5
641.00,1.3,11.0,0,70.7
642.00,891.0,7.3,0,72.1
643.00,891.0,7.3,0,72.1
644.00,891.0,7.3,0,73.5
645.00,891.0,7.3,0,82.0
646.00,891.0,7.3,0,94.7
647.00,891.0,7.3,0,94.7
648.00,891.0,7.3,0,94.7
649.00,891.0,7.3,0,94.7
650.00,891.0,7.3,0,94.7
651.00,1.3,10.9,0,94.7
652.00,891.0,7.3,0,139.0
653.00,891.0,7.3,0,139.0
654.00,1.3,11.0,0,139.0
655.00,1.3,10.9,0,139.0
656.00,1.3,10.9,0,197.0
657.00,1.3,10.9,0,197.0
658.00,891.0,7.3,0,197.0
659.00,891.0,7.3,0,197.0
660.00,891.0,7.3,0,197.0
661.00,891.0,7.3,0,197.0
662.00,1.3,11.0,0,197.0
663.00,891.0,7.3,1,137.0
664.00,891.0,7.3,0,137.0
665.00,1.3,11.0,0,137.0
666.00,445.0,3.65,1,94.7
667.00,0.0,0.0,0,94.7
668.00,891.0,7.3,1,65.0
669.00,445.0,3.65,2,33.9
670.00,445.0,3.65,0,35.4
671.00,445.0,3.65,0,38.2
672.00,445.0,3.65,0,38.2
673.00,445.0,3.65,1,29.7
674.00,445.0,3.65,1,24.0
675.00,1.3,11.0,0,39.6
676.00,1.3,10.9,0,56.6
677.00,891.0,7.3,0,60.8
678.00,891.0,7.29,0,65.0
679.00,1.3,10.9,0,69.3
680.00,1.3,11.0,0,73.5
681.00,891.0,7.3,0,99.0
682.00,891.0,7.3,0,99.0
683.00,445.0,3.65,4,32.5
684.00,0.0,0.0,2,15.6
685.00,445.0,3.65,4,11.3
686.00,445.0,3.65,1,21.2
687.00,445.0,3.65,0,28.3
688.00,445.0,3.65,1,21.2
689.00,445.0,3.65,0,29.7
690.00,445.0,3.65,0,32.5
691.00,891.0,7.3,0,38.2
692.00,891.0,7.3,0,42.4
693.00,891.0,7.3,0,48.1
694.00,445.0,3.65,2,29.7
695.00,1.3,11.0,0,42.4
696.00,445.0,3.65,0,45.2
697.00,891.0,7.3,0,53.7
698.00,1.74,14.6,0,62.2
699.00,891.0,7.3,1,52.3
700.00,0.0,0.0,3,26.9
701.00,445.0,3.65,1,21.2
702.00,891.0,7.3,1,21.2
703.00,0.0,0.0,2,17.0
704.00,445.0,3.65,0,21.2
705.00,445.0,3.65,1,18.4
706.00,445.0,3.65,0,26.9
707.00,891.0,7.3,0,32.5
708.00,445.0,3.65,1,28.3
709.00,445.0,3.65,0,36.8
710.00,1.3,11.0,0,45.2
711.00,1.74,14.6,0,59.4
712.00,891.0,7.3,0,59.4
713.00,891.0,7.3,0,62.2
714.00,891.0,7.3,0,63.6
715.00,445.0,3.65,1,49.5
716.00,891.0,7.3,1,42.4
717.00,891.0,7.3,0,49.5
718.00,891.0,7.3,0,53.7
719.00,891.0,7.3,0,58.0
720.00,1.3,10.9,0,60.8
721.00,891.0,7.3,0,62.2
722.00,891.0,7.3,0,80.6
723.00,1.74,14.6,0,86.3
724.00,1.3,10.9,0,124.0
725.00,1.3,10.9,0,124.0
726.00,1.3,10.9,0,124.0
727.00,1.3,10.9,0,124.0
728.00,891.0,7.3,0,124.0
729.00,445.0,3.65,0,124.0
730.00,891.0,7.3,0,124.0
731.00,891.0,7.3,0,124.0
732.00,891.0,7.3,0,124.0
733.00,891.0,7.3,0,124.0
734.00,891.0,7.3,0,124.0
735.00,445.0,3.65,0,124.0
736.00,891.0,7.3,0,124.0
737.00,891.0,7.3,0,124.0
738.00,891.0,7.3,0,124.0
739.00,445.0,3.65,0,124.0
740.00,891.0,7.3,0,124.0
741.00,445.0,3.65,0,124.0
742.00,445.0,3.65,0,124.0
743.00,891.0,7.3,0,124.0
744.00,1.3,10.9,0,124.0
745.00,445.0,3.65,0,124.0
746.00,891.0,7.3,0,124.0
747.00,1.3,11.0,0,124.0
748.00,445.0,3.65,0,124.0
749.00,891.0,7.3,0,124.0
750.00,891.0,7.3,0,124.0
751.00,891.0,7.3,0,124.0
752.00,891.0,7.3,0,124.0
753.00,891.0,7.3,1,87.7
754.00,891.0,7.3,0,103.0
755.00,891.0,7.3,0,103.0
756.00,891.0,7.3,0,103.0
757.00,891.0,7.3,0,103.0
758.00,891.0,7.3,0,103.0
759.00,891.0,7.3,0,103.0
760.00,1.3,11.0,0,103.0
761.00,891.0,7.3,0,103.0
762.00,891.0,7.3,0,103.0
763.00,891.0,7.3,0,103.0
764.00,891.0,7.3,0,103.0
765.00,1.3,11.0,0,103.0
766.00,1.3,10.9,0,103.0
767.00,1.3,10.9,1,72.1
768.00,891.0,7.3,0,74.9
769.00,891.0,7.3,0,80.6
770.00,891.0,7.3,0,84.8
771.00,891.0,7.3,0,86.3
772.00,891.0,7.3,0,87.7
773.00,1.3,10.9,0,90.5
