Interval,Transfer,Bitrate,Retr,Cwnd
77.00,679.0,5.56,0,74.9
78.00,848.0,6.95,0,74.9
79.00,848.0,6.95,0,74.9
80.00,848.0,6.95,0,74.9
81.00,848.0,6.95,0,74.9
82.00,848.0,6.95,0,74.9
83.00,848.0,6.95,0,74.9
84.00,679.0,5.56,0,74.9
85.00,848.0,6.95,0,74.9
86.00,848.0,6.95,0,74.9
87.00,848.0,6.95,0,74.9
88.00,848.0,6.95,0,74.9
89.00,679.0,5.56,0,74.9
90.00,848.0,6.95,0,74.9
91.00,848.0,6.95,0,74.9
92.00,848.0,6.95,0,74.9
93.00,679.0,5.56,0,74.9
94.00,848.0,6.95,0,74.9
95.00,848.0,6.95,0,74.9
96.00,679.0,5.56,0,74.9
97.00,848.0,6.95,0,74.9
98.00,848.0,6.95,0,74.9
99.00,679.0,5.56,0,74.9
100.00,848.0,6.95,0,74.9
101.00,848.0,6.95,0,74.9
102.00,848.0,6.95,0,74.9
103.00,848.0,6.95,0,74.9
104.00,679.0,5.56,0,74.9
105.00,848.0,6.95,0,74.9
106.00,848.0,6.95,0,74.9
107.00,848.0,6.95,0,74.9
108.00,848.0,6.95,0,74.9
109.00,679.0,5.56,0,74.9
110.00,848.0,6.95,0,74.9
111.00,848.0,6.95,0,74.9
112.00,848.0,6.95,0,74.9
113.00,679.0,5.56,0,74.9
114.00,679.0,5.56,0,74.9
115.00,679.0,5.56,0,74.9
116.00,848.0,6.95,0,74.9
117.00,848.0,6.95,0,74.9
118.00,848.0,6.95,0,74.9
119.00,848.0,6.95,0,74.9
120.00,679.0,5.56,0,74.9
121.00,848.0,6.95,0,74.9
122.00,848.0,6.95,0,74.9
123.00,848.0,6.95,0,74.9
124.00,848.0,6.95,0,74.9
125.00,848.0,6.95,0,74.9
126.00,679.0,5.56,0,74.9
127.00,848.0,6.95,0,74.9
128.00,848.0,6.95,0,74.9
129.00,509.0,4.17,0,74.9
130.00,848.0,6.95,0,74.9
131.00,679.0,5.56,0,74.9
132.00,848.0,6.95,0,74.9
133.00,848.0,6.95,0,74.9
134.00,848.0,6.95,0,74.9
135.00,848.0,6.95,0,74.9
136.00,848.0,6.95,0,74.9
137.00,679.0,5.56,0,74.9
138.00,848.0,6.95,0,74.9
139.00,679.0,5.56,0,74.9
140.00,848.0,6.95,0,74.9
141.00,848.0,6.95,0,74.9
142.00,848.0,6.95,0,74.9
143.00,848.0,6.95,0,74.9
144.00,679.0,5.56,0,74.9
145.00,848.0,6.95,0,74.9
146.00,848.0,6.95,0,74.9
147.00,848.0,6.95,0,74.9
148.00,848.0,6.95,0,74.9
149.00,848.0,6.95,0,74.9
150.00,679.0,5.56,0,74.9
151.00,848.0,6.95,0,74.9
152.00,679.0,5.56,0,74.9
153.00,848.0,6.95,0,74.9
154.00,848.0,6.95,0,74.9
155.00,679.0,5.56,0,74.9
156.00,848.0,6.95,0,74.9
157.00,848.0,6.95,0,74.9
158.00,848.0,6.95,0,74.9
159.00,848.0,6.95,0,74.9
160.00,848.0,6.95,0,74.9
161.00,848.0,6.95,0,74.9
162.00,679.0,5.56,0,74.9
163.00,848.0,6.95,0,74.9
164.00,848.0,6.95,0,74.9
165.00,848.0,6.95,0,74.9
166.00,848.0,6.95,0,74.9
167.00,848.0,6.95,0,74.9
168.00,848.0,6.95,0,74.9
169.00,848.0,6.95,0,74.9
170.00,848.0,6.95,0,74.9
171.00,679.0,5.56,0,74.9
172.00,848.0,6.95,0,74.9
173.00,848.0,6.95,0,74.9
174.00,679.0,5.56,0,74.9
175.00,1018.0,8.34,0,74.9
176.00,848.0,6.95,0,74.9
177.00,848.0,6.95,0,74.9
178.00,848.0,6.95,0,74.9
179.00,848.0,6.95,0,74.9
180.00,848.0,6.95,0,74.9
181.00,679.0,5.56,0,74.9
182.00,848.0,6.95,0,74.9
183.00,848.0,6.95,0,74.9
184.00,848.0,6.95,0,74.9
185.00,848.0,6.95,0,74.9
186.00,679.0,5.56,0,74.9
187.00,848.0,6.95,0,74.9
188.00,848.0,6.95,0,74.9
189.00,848.0,6.95,0,74.9
190.00,848.0,6.95,0,74.9
191.00,848.0,6.95,0,74.9
192.00,679.0,5.56,0,74.9
193.00,848.0,6.95,0,74.9
194.00,848.0,6.95,0,74.9
195.00,848.0,6.95,0,74.9
196.00,848.0,6.95,0,74.9
197.00,679.0,5.56,0,74.9
198.00,848.0,6.95,0,74.9
199.00,848.0,6.95,0,74.9
200.00,679.0,5.56,0,74.9
201.00,848.0,6.95,0,74.9
202.00,848.0,6.95,0,74.9
203.00,848.0,6.95,0,74.9
204.00,848.0,6.95,0,74.9
205.00,848.0,6.95,0,74.9
206.00,848.0,6.95,0,74.9
207.00,848.0,6.95,0,74.9
208.00,848.0,6.95,0,74.9
209.00,848.0,6.95,0,74.9
210.00,848.0,6.95,0,74.9
211.00,848.0,6.95,0,74.9
212.00,679.0,5.56,0,74.9
213.00,848.0,6.95,0,74.9
214.00,509.0,4.17,1,56.6
215.00,848.0,6.95,0,62.2
216.00,848.0,6.95,0,69.3
217.00,848.0,6.95,0,69.3
218.00,848.0,6.95,0,69.3
219.00,848.0,6.95,0,69.3
220.00,848.0,6.95,0,69.3
221.00,848.0,6.95,0,69.3
222.00,679.0,5.56,0,69.3
223.00,679.0,5.56,0,69.3
224.00,848.0,6.95,0,69.3
225.00,848.0,6.95,0,69.3
226.00,848.0,6.95,0,69.3
227.00,848.0,6.95,0,69.3
228.00,848.0,6.95,0,69.3
229.00,848.0,6.95,0,69.3
230.00,679.0,5.56,0,69.3
231.00,848.0,6.95,0,69.3
232.00,848.0,6.95,0,69.3
233.00,848.0,6.95,0,69.3
234.00,848.0,6.95,0,69.3
235.00,679.0,5.56,0,69.3
236.00,848.0,6.95,0,69.3
237.00,848.0,6.95,0,69.3
238.00,848.0,6.95,0,69.3
239.00,848.0,6.95,0,69.3
240.00,848.0,6.95,0,69.3
241.00,848.0,6.95,0,69.3
242.00,679.0,5.56,0,69.3
243.00,848.0,6.95,0,69.3
244.00,679.0,5.56,0,69.3
245.00,848.0,6.95,0,69.3
246.00,848.0,6.95,0,69.3
247.00,848.0,6.95,0,69.3
248.00,679.0,5.56,0,69.3
249.00,848.0,6.95,0,69.3
250.00,848.0,6.95,0,69.3
251.00,848.0,6.95,0,69.3
252.00,848.0,6.95,0,69.3
253.00,679.0,5.56,0,69.3
254.00,339.0,2.78,0,69.3
255.00,509.0,4.17,0,69.3
256.00,844.0,6.92,0,69.3
257.00,1.02,8.58,0,100.0
258.00,882.0,7.23,0,100.0
259.00,882.0,7.23,0,100.0
260.00,882.0,7.23,0,100.0
261.00,882.0,7.23,0,100.0
262.00,662.0,5.42,0,100.0
263.00,882.0,7.23,0,100.0
264.00,882.0,7.23,0,100.0
265.00,882.0,7.23,0,100.0
266.00,882.0,7.23,0,100.0
267.00,882.0,7.23,0,100.0
268.00,882.0,7.23,0,100.0
269.00,662.0,5.42,0,100.0
270.00,882.0,7.23,0,100.0
271.00,882.0,7.23,0,100.0
272.00,882.0,7.23,0,100.0
273.00,662.0,5.42,0,100.0
274.00,882.0,7.23,0,100.0
275.00,882.0,7.23,0,100.0
276.00,662.0,5.42,0,100.0
277.00,882.0,7.23,0,100.0
278.00,882.0,7.23,0,100.0
279.00,882.0,7.23,0,100.0
280.00,882.0,7.23,0,100.0
281.00,662.0,5.42,0,100.0
282.00,882.0,7.23,0,100.0
283.00,662.0,5.42,0,100.0
284.00,882.0,7.23,0,100.0
285.00,882.0,7.23,0,100.0
286.00,662.0,5.42,0,100.0
287.00,882.0,7.23,0,100.0
288.00,882.0,7.23,0,100.0
289.00,662.0,5.42,0,100.0
290.00,882.0,7.23,0,100.0
291.00,882.0,7.23,0,100.0
292.00,882.0,7.23,0,100.0
293.00,882.0,7.23,0,100.0
294.00,662.0,5.42,0,100.0
295.00,882.0,7.23,0,100.0
296.00,882.0,7.23,0,100.0
297.00,662.0,5.42,0,100.0
298.00,882.0,7.23,0,100.0
299.00,882.0,7.23,0,100.0
300.00,662.0,5.42,0,100.0
301.00,882.0,7.23,0,100.0
302.00,882.0,7.23,0,100.0
303.00,662.0,5.42,0,100.0
304.00,882.0,7.23,0,100.0
305.00,882.0,7.23,0,100.0
306.00,882.0,7.23,0,100.0
307.00,882.0,7.23,0,100.0
308.00,662.0,5.42,0,100.0
309.00,882.0,7.23,0,100.0
310.00,882.0,7.23,0,100.0
311.00,882.0,7.23,0,100.0
312.00,882.0,7.23,0,100.0
313.00,882.0,7.23,0,100.0
314.00,662.0,5.42,0,100.0
315.00,882.0,7.23,0,100.0
316.00,882.0,7.23,0,100.0
317.00,882.0,7.23,0,100.0
318.00,662.0,5.42,0,100.0
319.00,882.0,7.23,0,100.0
320.00,882.0,7.23,0,100.0
321.00,662.0,5.42,0,100.0
322.00,882.0,7.23,0,100.0
323.00,882.0,7.23,0,100.0
324.00,882.0,7.23,0,100.0
325.00,882.0,7.23,0,100.0
326.00,662.0,5.42,0,100.0
327.00,882.0,7.23,0,100.0
328.00,882.0,7.23,0,100.0
329.00,882.0,7.23,0,100.0
330.00,662.0,5.42,0,100.0
331.00,882.0,7.23,0,100.0
332.00,882.0,7.23,0,100.0
333.00,662.0,5.42,0,100.0
334.00,882.0,7.23,0,100.0
335.00,882.0,7.23,0,100.0
336.00,882.0,7.23,0,100.0
337.00,882.0,7.23,0,100.0
338.00,882.0,7.23,0,100.0
339.00,662.0,5.42,0,100.0
340.00,882.0,7.23,0,100.0
341.00,882.0,7.23,0,100.0
342.00,882.0,7.23,0,100.0
343.00,882.0,7.23,0,100.0
344.00,882.0,7.23,0,100.0
345.00,662.0,5.42,0,100.0
346.00,882.0,7.23,0,100.0
347.00,882.0,7.23,0,100.0
348.00,662.0,5.42,0,100.0
349.00,882.0,7.23,0,100.0
350.00,882.0,7.23,0,100.0
351.00,882.0,7.23,0,100.0
352.00,662.0,5.42,0,100.0
353.00,882.0,7.23,0,100.0
354.00,882.0,7.23,0,100.0
355.00,882.0,7.23,0,100.0
356.00,882.0,7.23,0,100.0
357.00,662.0,5.42,0,100.0
358.00,882.0,7.23,0,100.0
359.00,662.0,5.42,0,100.0
360.00,882.0,7.23,0,100.0
361.00,882.0,7.23,0,100.0
362.00,662.0,5.42,0,100.0
363.00,882.0,7.23,0,100.0
364.00,882.0,7.23,0,100.0
365.00,662.0,5.42,0,100.0
366.00,882.0,7.23,0,100.0
367.00,882.0,7.23,0,100.0
368.00,882.0,7.23,0,100.0
369.00,882.0,7.23,0,100.0
370.00,662.0,5.42,0,100.0
371.00,882.0,7.23,0,100.0
372.00,882.0,7.23,0,100.0
373.00,882.0,7.23,0,100.0
374.00,882.0,7.23,0,100.0
375.00,662.0,5.42,0,100.0
376.00,882.0,7.23,0,100.0
377.00,882.0,7.23,0,100.0
378.00,882.0,7.23,0,100.0
379.00,882.0,7.23,0,100.0
380.00,882.0,7.23,0,100.0
381.00,662.0,5.42,0,100.0
382.00,882.0,7.23,0,100.0
383.00,882.0,7.23,0,100.0
384.00,882.0,7.23,0,100.0
385.00,882.0,7.23,0,100.0
386.00,662.0,5.42,1,5.66
387.00,518.0,4.24,0,69.3
388.00,509.0,4.17,0,69.3
389.00,509.0,4.17,0,69.3
390.00,509.0,4.17,1,21.2
391.00,509.0,4.17,1,32.5
392.00,764.0,6.26,0,38.2
393.00,764.0,6.26,0,41.0
394.00,509.0,4.17,0,42.4
395.00,764.0,6.26,0,45.2
396.00,764.0,6.26,0,48.1
397.00,764.0,6.26,0,56.6
398.00,764.0,6.26,0,76.4
399.00,764.0,6.26,0,76.4
400.00,764.0,6.25,0,112.0
401.00,1018.0,8.34,0,112.0
402.00,764.0,6.26,0,112.0
403.00,764.0,6.25,0,112.0
404.00,764.0,6.26,0,112.0
405.00,1018.0,8.34,0,112.0
406.00,764.0,6.26,0,112.0
407.00,764.0,6.25,0,112.0
408.00,764.0,6.26,0,112.0
409.00,764.0,6.25,0,112.0
410.00,764.0,6.26,0,112.0
411.00,764.0,6.26,0,112.0
412.00,764.0,6.26,0,112.0
413.00,1018.0,8.34,0,112.0
414.00,764.0,6.26,0,112.0
415.00,764.0,6.25,0,112.0
416.00,764.0,6.26,0,112.0
417.00,1018.0,8.34,0,112.0
418.00,764.0,6.25,0,112.0
419.00,764.0,6.25,0,112.0
420.00,764.0,6.26,0,112.0
421.00,764.0,6.25,0,112.0
422.00,764.0,6.26,0,112.0
423.00,1018.0,8.34,0,112.0
424.00,764.0,6.25,0,112.0
425.00,764.0,6.26,0,112.0
426.00,764.0,6.26,0,112.0
427.00,764.0,6.26,0,112.0
428.00,764.0,6.25,0,112.0
429.00,1018.0,8.34,0,112.0
430.00,764.0,6.25,0,112.0
431.00,764.0,6.26,0,112.0
432.00,764.0,6.25,0,112.0
433.00,1018.0,8.34,0,112.0
434.00,764.0,6.26,0,112.0
435.00,764.0,6.25,0,112.0
436.00,764.0,6.25,0,112.0
437.00,764.0,6.25,0,112.0
438.00,764.0,6.25,0,112.0
439.00,1018.0,8.34,0,112.0
440.00,764.0,6.25,0,112.0
441.00,1018.0,8.34,0,112.0
442.00,764.0,6.26,0,112.0
443.00,764.0,6.26,0,112.0
444.00,764.0,6.25,0,112.0
445.00,1018.0,8.34,0,112.0
446.00,764.0,6.26,0,112.0
447.00,764.0,6.26,0,112.0
448.00,764.0,6.25,0,112.0
449.00,764.0,6.26,0,112.0
450.00,764.0,6.26,0,112.0
451.00,1018.0,8.34,0,112.0
452.00,764.0,6.26,0,112.0
453.00,764.0,6.26,0,112.0
454.00,764.0,6.26,0,112.0
455.00,764.0,6.25,0,112.0
456.00,764.0,6.26,0,112.0
457.00,764.0,6.25,0,112.0
458.00,764.0,6.26,0,112.0
459.00,764.0,6.26,0,112.0
460.00,1018.0,8.34,0,112.0
461.00,764.0,6.26,0,112.0
462.00,764.0,6.26,0,112.0
463.00,764.0,6.26,0,112.0
464.00,764.0,6.25,0,112.0
465.00,764.0,6.26,0,112.0
466.00,764.0,6.25,0,112.0
467.00,764.0,6.26,0,112.0
468.00,764.0,6.26,0,112.0
469.00,764.0,6.25,0,112.0
470.00,764.0,6.26,0,112.0
471.00,764.0,6.25,0,112.0
472.00,1018.0,8.34,0,112.0
473.00,764.0,6.25,0,112.0
474.00,764.0,6.26,0,112.0
475.00,1018.0,8.34,0,112.0
476.00,764.0,6.25,0,112.0
477.00,764.0,6.25,0,112.0
478.00,764.0,6.26,0,112.0
479.00,1018.0,8.34,0,112.0
480.00,764.0,6.26,0,112.0
481.00,764.0,6.25,0,112.0
482.00,1018.0,8.34,0,112.0
483.00,764.0,6.26,0,112.0
484.00,764.0,6.25,0,112.0
485.00,764.0,6.25,0,112.0
486.00,1018.0,8.34,0,112.0
487.00,764.0,6.26,0,112.0
488.00,764.0,6.25,0,112.0
489.00,764.0,6.26,0,112.0
490.00,1018.0,8.34,0,112.0
491.00,764.0,6.25,0,112.0
492.00,764.0,6.25,0,112.0
493.00,764.0,6.26,0,112.0
494.00,764.0,6.26,0,112.0
495.00,1018.0,8.34,0,112.0
496.00,764.0,6.26,0,112.0
497.00,764.0,6.25,0,112.0
498.00,764.0,6.26,0,112.0
499.00,1018.0,8.34,0,112.0
500.00,764.0,6.25,0,112.0
501.00,764.0,6.26,0,112.0
502.00,1018.0,8.34,0,112.0
503.00,764.0,6.26,0,112.0
504.00,764.0,6.25,0,112.0
505.00,1018.0,8.34,0,112.0
506.00,764.0,6.25,0,112.0
507.00,764.0,6.26,0,112.0
508.00,1018.0,8.34,0,112.0
509.00,764.0,6.25,0,112.0
510.00,764.0,6.25,0,112.0
511.00,764.0,6.25,0,112.0
512.00,1018.0,8.34,0,112.0
513.00,764.0,6.25,0,112.0
514.00,1018.0,8.34,0,112.0
515.00,764.0,6.26,0,112.0
516.00,764.0,6.25,0,112.0
517.00,764.0,6.26,0,112.0
518.00,1018.0,8.34,0,112.0
519.00,764.0,6.25,0,112.0
520.00,764.0,6.26,0,112.0
521.00,764.0,6.26,0,112.0
522.00,1018.0,8.34,0,112.0
523.00,764.0,6.26,0,112.0
524.00,764.0,6.25,0,112.0
525.00,764.0,6.25,0,112.0
526.00,1018.0,8.34,0,112.0
527.00,764.0,6.25,0,112.0
528.00,764.0,6.25,0,112.0
529.00,1018.0,8.34,0,112.0
530.00,509.0,4.17,0,112.0
531.00,509.0,4.17,0,112.0
532.00,509.0,4.17,0,112.0
533.00,764.0,6.26,0,112.0
534.00,764.0,6.26,0,112.0
535.00,1018.0,8.34,0,112.0
536.00,764.0,6.26,0,112.0
537.00,764.0,6.26,0,112.0
538.00,509.0,4.17,0,112.0
539.00,1018.0,8.34,0,112.0
540.00,764.0,6.25,0,112.0
541.00,764.0,6.25,0,112.0
542.00,1018.0,8.34,0,112.0
543.00,764.0,6.25,0,112.0
544.00,764.0,6.26,0,112.0
545.00,764.0,6.25,0,112.0
546.00,764.0,6.26,0,112.0
547.00,764.0,6.26,0,112.0
548.00,1018.0,8.34,0,112.0
549.00,764.0,6.26,0,112.0
550.00,764.0,6.25,0,112.0
551.00,764.0,6.25,0,112.0
552.00,1018.0,8.34,0,112.0
553.00,764.0,6.25,0,112.0
554.00,764.0,6.26,0,112.0
555.00,1018.0,8.34,0,112.0
556.00,764.0,6.25,0,112.0
557.00,764.0,6.25,0,112.0
558.00,764.0,6.26,0,112.0
559.00,1018.0,8.34,0,112.0
560.00,764.0,6.25,0,112.0
561.00,764.0,6.26,0,112.0
562.00,1018.0,8.34,0,112.0
563.00,764.0,6.25,0,112.0
564.00,764.0,6.26,0,112.0
565.00,764.0,6.25,0,112.0
566.00,1018.0,8.34,0,112.0
567.00,764.0,6.25,0,112.0
568.00,764.0,6.25,0,112.0
569.00,1018.0,8.34,0,112.0
570.00,764.0,6.25,0,112.0
571.00,764.0,6.25,0,112.0
572.00,1018.0,8.34,0,112.0
573.00,764.0,6.25,0,112.0
574.00,764.0,6.26,0,112.0
575.00,1018.0,8.34,0,112.0
576.00,764.0,6.25,0,112.0
577.00,764.0,6.26,0,112.0
578.00,1018.0,8.34,0,112.0
579.00,764.0,6.25,0,112.0
580.00,764.0,6.25,0,112.0
581.00,1018.0,8.34,0,112.0
582.00,764.0,6.26,0,112.0
583.00,764.0,6.25,0,112.0
584.00,1018.0,8.34,0,112.0
585.00,764.0,6.25,0,112.0
586.00,764.0,6.25,0,112.0
587.00,509.0,4.17,0,112.0
588.00,764.0,6.26,0,112.0
589.00,764.0,6.25,0,112.0
590.00,1018.0,8.34,0,112.0
591.00,764.0,6.25,0,112.0
592.00,764.0,6.26,0,112.0
593.00,1018.0,8.34,0,112.0
594.00,764.0,6.25,0,112.0
595.00,1018.0,8.34,0,112.0
596.00,764.0,6.25,0,112.0
597.00,764.0,6.25,0,112.0
598.00,764.0,6.26,0,112.0
599.00,764.0,6.25,0,112.0
600.00,1018.0,8.34,0,112.0
601.00,764.0,6.25,0,112.0
602.00,1018.0,8.34,0,112.0
603.00,764.0,6.25,0,112.0
604.00,764.0,6.25,0,112.0
605.00,1018.0,8.34,0,112.0
606.00,764.0,6.25,0,112.0
607.00,764.0,6.26,0,112.0
608.00,1018.0,8.34,0,112.0
609.00,764.0,6.25,0,112.0
610.00,764.0,6.26,0,112.0
611.00,1018.0,8.34,0,112.0
612.00,764.0,6.25,0,112.0
613.00,764.0,6.26,0,112.0
614.00,764.0,6.25,0,112.0
615.00,1018.0,8.34,0,112.0
616.00,764.0,6.25,0,112.0
617.00,1018.0,8.34,0,112.0
618.00,764.0,6.25,0,112.0
619.00,1018.0,8.34,0,112.0
620.00,764.0,6.25,0,112.0
621.00,764.0,6.26,0,112.0
622.00,1018.0,8.34,0,112.0
623.00,764.0,6.26,0,112.0
624.00,764.0,6.25,0,112.0
625.00,1018.0,8.34,0,112.0
626.00,764.0,6.25,0,112.0
627.00,1018.0,8.34,0,112.0
628.00,764.0,6.26,0,112.0
629.00,764.0,6.25,0,112.0
630.00,1018.0,8.34,0,112.0
631.00,764.0,6.26,0,112.0
632.00,1018.0,8.34,0,112.0
633.00,764.0,6.26,0,112.0
634.00,764.0,6.25,0,112.0
635.00,764.0,6.26,0,112.0
636.00,1018.0,8.34,0,112.0
637.00,764.0,6.25,0,112.0
638.00,1018.0,8.34,0,112.0
639.00,764.0,6.25,0,112.0
640.00,764.0,6.25,0,112.0
641.00,1018.0,8.34,0,112.0
642.00,764.0,6.26,0,112.0
643.00,764.0,6.26,0,112.0
644.00,764.0,6.26,0,112.0
645.00,764.0,6.25,0,112.0
646.00,764.0,6.26,0,112.0
647.00,764.0,6.25,0,112.0
648.00,1018.0,8.34,0,112.0
649.00,764.0,6.26,0,112.0
650.00,509.0,4.17,0,112.0
651.00,764.0,6.26,0,112.0
652.00,764.0,6.26,0,112.0
653.00,509.0,4.17,0,112.0
654.00,764.0,6.26,0,112.0
655.00,509.0,4.17,0,112.0
656.00,764.0,6.26,0,112.0
657.00,764.0,6.26,0,112.0
658.00,509.0,4.17,0,112.0
659.00,764.0,6.26,0,112.0
660.00,509.0,4.17,0,112.0
661.00,764.0,6.26,0,112.0
662.00,764.0,6.26,0,112.0
663.00,509.0,4.17,0,112.0
664.00,764.0,6.26,0,112.0
665.00,509.0,4.17,0,112.0
666.00,764.0,6.26,0,112.0
667.00,509.0,4.17,0,112.0
668.00,509.0,4.17,1,77.8
669.00,509.0,4.17,0,77.8
670.00,764.0,6.26,0,77.8
671.00,509.0,4.17,0,77.8
672.00,764.0,6.26,0,77.8
673.00,764.0,6.26,0,77.8
674.00,764.0,6.26,0,77.8
675.00,764.0,6.25,0,77.8
676.00,1018.0,8.34,0,77.8
677.00,764.0,6.26,0,77.8
678.00,1018.0,8.34,0,77.8
679.00,764.0,6.25,0,77.8
680.00,764.0,6.25,0,77.8
681.00,1018.0,8.34,0,77.8
682.00,764.0,6.25,0,77.8
683.00,764.0,6.25,0,77.8
684.00,1018.0,8.34,0,77.8
685.00,764.0,6.25,0,79.2
686.00,1018.0,8.34,0,79.2
687.00,764.0,6.26,0,79.2
688.00,764.0,6.25,0,79.2
689.00,1018.0,8.34,0,79.2
690.00,764.0,6.25,0,99.0
691.00,1018.0,8.34,0,99.0
692.00,764.0,6.26,0,99.0
693.00,764.0,6.26,0,99.0
694.00,764.0,6.25,0,99.0
695.00,764.0,6.26,0,99.0
696.00,509.0,4.17,0,99.0
697.00,509.0,4.17,0,99.0
698.00,764.0,6.26,0,99.0
699.00,764.0,6.26,0,99.0
700.00,1018.0,8.34,0,99.0
701.00,764.0,6.26,0,99.0
702.00,764.0,6.25,0,99.0
703.00,764.0,6.26,0,99.0
704.00,1018.0,8.34,0,99.0
705.00,764.0,6.25,0,99.0
706.00,1018.0,8.34,0,99.0
707.00,764.0,6.25,0,99.0
708.00,764.0,6.25,0,99.0
709.00,1018.0,8.34,0,99.0
710.00,764.0,6.25,0,99.0
711.00,764.0,6.26,0,99.0
712.00,764.0,6.25,0,99.0
713.00,764.0,6.25,0,99.0
714.00,1018.0,8.34,0,99.0
715.00,764.0,6.25,0,99.0
716.00,1018.0,8.34,0,99.0
717.00,764.0,6.26,0,99.0
718.00,764.0,6.26,0,99.0
719.00,764.0,6.25,0,99.0
720.00,764.0,6.25,0,99.0
721.00,764.0,6.26,0,99.0
722.00,509.0,4.17,1,69.3
723.00,764.0,6.26,0,69.3
724.00,509.0,4.17,0,69.3
725.00,1018.0,8.34,0,69.3
726.00,764.0,6.25,0,69.3
727.00,764.0,6.25,0,69.3
728.00,1018.0,8.34,0,69.3
729.00,764.0,6.25,0,69.3
730.00,764.0,6.25,0,69.3
731.00,1018.0,8.34,0,69.3
732.00,764.0,6.25,0,69.3
733.00,764.0,6.25,0,69.3
734.00,764.0,6.26,0,69.3
735.00,1018.0,8.34,0,69.3
736.00,764.0,6.26,0,69.3
737.00,1018.0,8.34,0,69.3
738.00,764.0,6.25,0,69.3
739.00,764.0,6.25,0,69.3
740.00,1018.0,8.34,0,69.3
741.00,764.0,6.25,0,69.3
742.00,1018.0,8.34,0,69.3
743.00,764.0,6.26,0,74.9
744.00,764.0,6.25,0,74.9
745.00,1018.0,8.34,0,74.9
746.00,764.0,6.25,0,74.9
747.00,764.0,6.25,0,74.9
748.00,764.0,6.25,0,74.9
749.00,764.0,6.26,0,74.9
750.00,764.0,6.26,0,74.9
751.00,764.0,6.26,0,74.9
752.00,1018.0,8.34,0,74.9
753.00,509.0,4.17,0,74.9
754.00,764.0,6.25,0,74.9
755.00,509.0,4.17,0,74.9
756.00,764.0,6.26,0,74.9
757.00,1018.0,8.34,0,107.0
758.00,764.0,6.25,0,107.0
759.00,764.0,6.26,0,107.0
760.00,1018.0,8.34,0,107.0
761.00,764.0,6.25,0,107.0
762.00,764.0,6.26,0,107.0
763.00,764.0,6.26,0,107.0
764.00,764.0,6.25,0,107.0
765.00,764.0,6.26,0,107.0
766.00,1018.0,8.34,0,107.0
767.00,764.0,6.25,0,107.0
768.00,764.0,6.25,0,107.0
