Interval,Transfer,Bitrate,Retr,Cwnd
476.00,1018.0,8.34,0,56.6
477.00,1018.0,8.34,0,59.4
478.00,509.0,4.17,0,59.4
479.00,1018.0,8.34,0,83.4
480.00,1018.0,8.34,0,96.2
481.00,1018.0,8.34,0,96.2
482.00,1018.0,8.34,0,96.2
483.00,1.24,10.4,0,96.2
484.00,764.0,6.25,0,96.2
485.00,1.24,10.4,0,96.2
486.00,827.0,6.78,0,96.2
487.00,1.24,10.4,0,96.2
488.00,1018.0,8.34,0,96.2
489.00,1.24,10.4,0,96.2
490.00,1018.0,8.34,0,96.2
491.00,1.06,8.86,0,96.2
492.00,1018.0,8.34,0,96.2
493.00,1.24,10.4,0,96.2
494.00,1018.0,8.34,0,96.2
495.00,1018.0,8.34,0,96.2
496.00,1.24,10.4,0,96.2
497.00,1.06,8.86,0,96.2
498.00,764.0,6.26,0,96.2
499.00,1018.0,8.34,0,96.2
500.00,573.0,4.69,2,21.2
501.00,764.0,6.26,0,36.8
502.00,1018.0,8.34,0,46.7
503.00,1018.0,8.34,0,56.6
504.00,1.24,10.4,0,62.2
505.00,1018.0,8.34,0,66.5
506.00,1.24,10.4,0,72.1
507.00,1.06,8.86,0,80.6
508.00,1018.0,8.34,0,100.0
509.00,1018.0,8.34,0,100.0
510.00,1.06,8.86,0,100.0
511.00,1018.0,8.34,0,100.0
512.00,1018.0,8.34,0,100.0
513.00,1.24,10.4,0,100.0
514.00,764.0,6.26,0,100.0
515.00,764.0,6.25,0,100.0
516.00,764.0,6.26,0,100.0
517.00,827.0,6.78,0,100.0
518.00,509.0,4.17,0,100.0
519.00,764.0,6.26,0,100.0
520.00,764.0,6.26,0,100.0
521.00,764.0,6.25,0,100.0
522.00,827.0,6.78,0,100.0
523.00,1018.0,8.34,0,100.0
524.00,764.0,6.26,0,100.0
525.00,764.0,6.25,0,100.0
526.00,764.0,6.26,0,100.0
527.00,1018.0,8.34,0,100.0
528.00,1018.0,8.34,0,100.0
529.00,1018.0,8.34,0,100.0
530.00,1018.0,8.34,0,100.0
531.00,764.0,6.25,0,100.0
532.00,509.0,4.17,0,100.0
533.00,764.0,6.26,0,100.0
534.00,509.0,4.17,0,100.0
535.00,764.0,6.26,0,100.0
536.00,764.0,6.26,0,100.0
537.00,509.0,4.17,0,100.0
538.00,764.0,6.26,0,100.0
539.00,1018.0,8.34,0,100.0
540.00,764.0,6.25,0,100.0
541.00,764.0,6.26,0,100.0
542.00,1018.0,8.34,0,100.0
543.00,764.0,6.25,0,100.0
544.00,1018.0,8.34,0,100.0
545.00,827.0,6.78,0,100.0
546.00,1018.0,8.34,0,100.0
547.00,1018.0,8.34,0,100.0
548.00,827.0,6.78,0,100.0
549.00,1.06,8.86,0,100.0
550.00,764.0,6.26,0,100.0
551.00,764.0,6.25,0,100.0
552.00,1018.0,8.34,0,100.0
553.00,764.0,6.25,0,100.0
554.00,764.0,6.26,0,100.0
555.00,764.0,6.26,0,100.0
556.00,764.0,6.26,0,100.0
557.00,509.0,4.17,0,100.0
558.00,764.0,6.26,0,100.0
559.00,764.0,6.25,0,100.0
560.00,764.0,6.26,0,100.0
561.00,1018.0,8.34,0,100.0
562.00,764.0,6.25,0,100.0
563.00,764.0,6.26,0,100.0
564.00,764.0,6.26,0,100.0
565.00,509.0,4.17,0,100.0
566.00,764.0,6.26,0,100.0
567.00,764.0,6.26,0,100.0
568.00,764.0,6.26,0,100.0
569.00,1.24,10.4,0,100.0
570.00,1018.0,8.34,0,100.0
571.00,1018.0,8.34,0,100.0
572.00,1018.0,8.34,0,100.0
573.00,1018.0,8.34,0,100.0
574.00,1018.0,8.34,0,100.0
575.00,1.3,10.9,0,100.0
576.00,764.0,6.25,0,100.0
577.00,1018.0,8.34,0,100.0
578.00,764.0,6.25,0,100.0
579.00,1.06,8.86,0,100.0
580.00,1018.0,8.34,0,100.0
581.00,1018.0,8.34,0,100.0
582.00,764.0,6.26,0,100.0
583.00,764.0,6.25,0,100.0
584.00,764.0,6.26,0,100.0
585.00,1.24,10.4,0,100.0
586.00,764.0,6.26,0,100.0
587.00,764.0,6.25,0,100.0
588.00,764.0,6.26,0,100.0
589.00,827.0,6.78,0,100.0
590.00,509.0,4.17,0,100.0
591.00,764.0,6.26,0,100.0
592.00,1018.0,8.34,0,100.0
593.00,1018.0,8.34,0,100.0
594.00,764.0,6.25,0,100.0
595.00,509.0,4.17,0,100.0
596.00,1018.0,8.34,0,100.0
597.00,764.0,6.25,0,100.0
598.00,1018.0,8.34,0,100.0
599.00,1018.0,8.34,0,100.0
600.00,573.0,4.69,0,100.0
601.00,764.0,6.26,0,100.0
602.00,1018.0,8.34,0,100.0
603.00,1018.0,8.34,0,100.0
604.00,1018.0,8.34,0,100.0
605.00,509.0,4.17,0,100.0
606.00,764.0,6.26,0,100.0
607.00,764.0,6.26,0,100.0
608.00,764.0,6.26,0,100.0
609.00,509.0,4.17,0,100.0
610.00,255.0,2.08,0,100.0
611.00,764.0,6.26,0,100.0
612.00,509.0,4.17,0,100.0
613.00,1018.0,8.34,0,100.0
614.00,764.0,6.26,0,100.0
615.00,509.0,4.17,0,100.0
616.00,764.0,6.26,0,100.0
617.00,764.0,6.26,0,100.0
618.00,509.0,4.17,0,100.0
619.00,764.0,6.26,0,100.0
620.00,764.0,6.25,0,100.0
621.00,764.0,6.26,0,100.0
622.00,764.0,6.26,0,100.0
623.00,509.0,4.17,0,100.0
624.00,764.0,6.26,0,100.0
625.00,827.0,6.78,0,100.0
626.00,255.0,2.08,0,100.0
627.00,1018.0,8.34,0,100.0
628.00,509.0,4.17,0,100.0
629.00,764.0,6.26,0,100.0
630.00,1018.0,8.34,0,100.0
631.00,509.0,4.17,0,100.0
632.00,509.0,4.17,0,100.0
633.00,764.0,6.26,0,100.0
634.00,509.0,4.17,0,100.0
635.00,764.0,6.26,0,100.0
636.00,764.0,6.26,0,100.0
637.00,764.0,6.26,0,100.0
638.00,764.0,6.25,0,100.0
639.00,764.0,6.26,0,100.0
640.00,1018.0,8.34,0,100.0
641.00,764.0,6.25,0,100.0
642.00,1018.0,8.34,0,100.0
643.00,1018.0,8.34,0,100.0
644.00,764.0,6.26,0,100.0
645.00,764.0,6.26,0,100.0
646.00,764.0,6.26,0,100.0
647.00,1018.0,8.34,0,100.0
648.00,1018.0,8.34,0,100.0
649.00,1018.0,8.34,0,100.0
650.00,509.0,4.17,0,100.0
651.00,764.0,6.26,0,100.0
652.00,764.0,6.26,0,100.0
653.00,573.0,4.69,1,69.3
654.00,255.0,2.08,0,69.3
655.00,764.0,6.26,0,69.3
656.00,509.0,4.17,0,70.7
657.00,509.0,4.17,0,70.7
658.00,255.0,2.08,1,49.5
659.00,255.0,2.08,0,49.5
660.00,509.0,4.17,0,49.5
661.00,509.0,4.17,0,49.5
662.00,573.0,4.69,0,55.1
663.00,764.0,6.26,0,55.1
664.00,764.0,6.26,0,55.1
665.00,509.0,4.17,0,55.1
666.00,1018.0,8.34,0,112.0
667.00,1018.0,8.34,0,112.0
668.00,1018.0,8.34,0,112.0
669.00,764.0,6.25,0,112.0
670.00,1018.0,8.34,0,112.0
671.00,764.0,6.26,0,112.0
672.00,509.0,4.17,0,112.0
673.00,764.0,6.25,0,112.0
674.00,764.0,6.26,0,112.0
675.00,1018.0,8.34,0,112.0
676.00,764.0,6.25,0,112.0
677.00,509.0,4.17,0,112.0
678.00,1018.0,8.34,0,112.0
679.00,1018.0,8.34,0,112.0
680.00,764.0,6.26,0,112.0
681.00,764.0,6.26,0,112.0
682.00,509.0,4.17,0,112.0
683.00,764.0,6.26,0,112.0
684.00,764.0,6.26,0,112.0
685.00,509.0,4.17,0,112.0
686.00,764.0,6.26,0,112.0
687.00,764.0,6.26,0,112.0
688.00,509.0,4.17,0,112.0
689.00,764.0,6.26,0,112.0
690.00,509.0,4.17,0,112.0
691.00,1018.0,8.34,0,112.0
692.00,764.0,6.26,0,112.0
693.00,764.0,6.26,0,112.0
694.00,764.0,6.26,0,112.0
695.00,1018.0,8.34,0,112.0
696.00,764.0,6.25,0,112.0
697.00,1018.0,8.34,0,112.0
698.00,764.0,6.26,0,112.0
699.00,1018.0,8.34,0,112.0
700.00,764.0,6.25,0,112.0
701.00,764.0,6.26,0,112.0
702.00,764.0,6.25,0,112.0
703.00,1018.0,8.34,0,112.0
704.00,509.0,4.17,0,112.0
705.00,573.0,4.69,0,112.0
706.00,764.0,6.26,0,112.0
707.00,764.0,6.26,0,112.0
708.00,764.0,6.26,0,112.0
709.00,764.0,6.25,0,112.0
710.00,1018.0,8.34,0,112.0
711.00,764.0,6.26,0,112.0
712.00,764.0,6.25,0,112.0
713.00,1018.0,8.34,0,112.0
714.00,764.0,6.26,0,112.0
715.00,764.0,6.25,0,112.0
716.00,764.0,6.26,0,112.0
717.00,827.0,6.78,0,112.0
718.00,764.0,6.26,0,112.0
719.00,764.0,6.25,0,112.0
720.00,1018.0,8.34,0,112.0
721.00,764.0,6.26,0,112.0
722.00,764.0,6.26,0,112.0
723.00,764.0,6.25,0,112.0
724.00,1018.0,8.34,0,112.0
725.00,764.0,6.26,0,112.0
726.00,764.0,6.25,0,112.0
727.00,764.0,6.25,0,112.0
728.00,1018.0,8.34,0,112.0
729.00,1018.0,8.34,0,112.0
730.00,764.0,6.25,0,112.0
731.00,1018.0,8.34,0,112.0
732.00,1018.0,8.34,0,112.0
733.00,764.0,6.25,0,112.0
734.00,764.0,6.26,0,112.0
735.00,764.0,6.26,0,112.0
736.00,1018.0,8.34,0,112.0
737.00,1018.0,8.34,0,112.0
738.00,1018.0,8.34,0,112.0
739.00,1018.0,8.34,0,112.0
740.00,1018.0,8.34,0,112.0
741.00,573.0,4.69,0,112.0
742.00,1018.0,8.34,0,112.0
743.00,764.0,6.25,0,112.0
744.00,1018.0,8.34,0,112.0
745.00,764.0,6.26,0,112.0
746.00,255.0,2.08,0,112.0
747.00,764.0,6.26,0,112.0
748.00,764.0,6.26,0,112.0
749.00,573.0,4.69,0,112.0
750.00,764.0,6.26,0,112.0
751.00,509.0,4.17,0,112.0
752.00,764.0,6.26,0,112.0
753.00,764.0,6.25,0,112.0
754.00,509.0,4.17,0,112.0
755.00,764.0,6.26,0,112.0
756.00,764.0,6.25,0,112.0
757.00,509.0,4.17,0,112.0
758.00,764.0,6.26,0,112.0
759.00,764.0,6.26,0,112.0
760.00,509.0,4.17,0,112.0
761.00,764.0,6.26,0,112.0
762.00,764.0,6.26,0,112.0
763.00,764.0,6.26,0,112.0
