Interval,Transfer,Bitrate,Retr,Cwnd
122.00,2.63,22.1,0,84.8
123.00,2.63,22.1,0,84.8
124.00,2.63,22.1,0,84.8
125.00,2.44,20.5,0,84.8
126.00,2.63,22.1,0,84.8
127.00,2.63,22.1,0,84.8
128.00,2.63,22.1,0,84.8
129.00,2.63,22.1,0,84.8
130.00,2.63,22.1,0,84.8
131.00,2.63,22.1,0,84.8
132.00,2.44,20.5,0,84.8
133.00,2.63,22.1,0,84.8
134.00,2.63,22.1,0,84.8
135.00,2.63,22.1,0,84.8
136.00,2.63,22.1,0,84.8
137.00,2.63,22.1,0,84.8
138.00,2.63,22.1,0,84.8
139.00,2.63,22.1,0,84.8
140.00,2.44,20.5,0,84.8
141.00,2.63,22.1,0,84.8
142.00,2.63,22.1,0,84.8
143.00,2.63,22.1,0,84.8
144.00,2.63,22.1,0,84.8
145.00,2.63,22.1,0,84.8
146.00,2.44,20.5,0,84.8
147.00,2.63,22.1,0,84.8
148.00,2.63,22.1,0,84.8
149.00,2.63,22.1,0,84.8
150.00,2.44,20.5,0,84.8
151.00,2.63,22.1,0,84.8
152.00,2.63,22.1,0,84.8
153.00,2.63,22.1,0,84.8
154.00,2.44,20.5,0,84.8
155.00,2.63,22.1,0,84.8
156.00,2.63,22.1,0,84.8
157.00,2.44,20.5,0,84.8
158.00,2.63,22.1,0,84.8
159.00,2.44,20.5,0,84.8
160.00,2.63,22.1,0,84.8
161.00,2.63,22.1,0,84.8
162.00,2.63,22.1,0,84.8
163.00,2.44,20.5,0,84.8
164.00,2.63,22.1,0,84.8
165.00,2.63,22.1,0,84.8
166.00,2.44,20.5,0,84.8
167.00,2.63,22.1,0,84.8
168.00,2.63,22.1,0,84.8
169.00,2.63,22.1,0,84.8
170.00,2.44,20.5,0,84.8
171.00,2.63,22.1,0,84.8
172.00,2.63,22.1,0,84.8
173.00,2.44,20.5,0,84.8
174.00,2.63,22.1,0,84.8
175.00,2.63,22.1,0,84.8
176.00,2.63,22.1,0,84.8
177.00,2.44,20.5,0,84.8
178.00,2.63,22.1,0,84.8
179.00,2.63,22.1,0,84.8
180.00,2.63,22.1,0,84.8
181.00,2.63,22.1,0,84.8
182.00,2.63,22.1,0,84.8
183.00,2.63,22.1,0,84.8
184.00,2.63,22.1,0,84.8
185.00,2.82,23.6,0,84.8
186.00,2.63,22.1,0,84.8
187.00,2.63,22.1,0,84.8
188.00,2.63,22.1,0,84.8
189.00,2.63,22.1,0,84.8
190.00,2.63,22.1,0,84.8
191.00,2.63,22.1,0,84.8
192.00,2.63,22.1,0,84.8
193.00,2.63,22.1,0,84.8
194.00,2.63,22.1,0,84.8
195.00,2.63,22.1,0,84.8
196.00,2.63,22.1,0,84.8
197.00,2.63,22.1,0,84.8
198.00,2.63,22.1,0,84.8
199.00,2.63,22.1,0,84.8
200.00,2.63,22.1,0,84.8
201.00,2.82,23.6,0,84.8
202.00,2.63,22.1,0,84.8
203.00,2.63,22.1,0,84.8
204.00,2.63,22.1,0,84.8
205.00,2.63,22.1,0,84.8
206.00,2.63,22.1,0,84.8
207.00,2.63,22.1,0,84.8
208.00,2.63,22.1,0,84.8
209.00,2.63,22.1,0,84.8
210.00,2.63,22.1,0,84.8
211.00,2.44,20.5,0,84.8
212.00,2.63,22.1,0,84.8
213.00,2.63,22.1,0,84.8
214.00,2.63,22.1,0,84.8
215.00,2.63,22.1,0,84.8
216.00,2.63,22.1,0,84.8
217.00,2.44,20.5,0,84.8
218.00,2.63,22.1,0,84.8
219.00,2.63,22.1,0,84.8
220.00,2.63,22.1,0,84.8
221.00,2.63,22.1,0,84.8
222.00,2.63,22.1,0,84.8
223.00,2.63,22.1,0,84.8
224.00,2.63,22.1,0,84.8
225.00,2.63,22.1,0,84.8
226.00,2.63,22.1,0,84.8
227.00,2.63,22.1,0,84.8
228.00,2.44,20.5,0,84.8
229.00,2.63,22.1,0,84.8
230.00,2.63,22.1,0,84.8
231.00,2.63,22.1,0,84.8
232.00,2.63,22.1,0,84.8
233.00,2.63,22.1,0,84.8
234.00,2.63,22.1,0,84.8
235.00,2.63,22.1,0,84.8
236.00,2.63,22.1,0,84.8
237.00,2.63,22.1,0,84.8
238.00,2.44,20.5,0,84.8
239.00,2.63,22.1,0,84.8
240.00,2.63,22.1,0,84.8
241.00,2.63,22.1,0,84.8
242.00,2.63,22.1,0,84.8
243.00,2.63,22.1,0,84.8
244.00,2.63,22.1,0,84.8
245.00,2.63,22.1,0,84.8
246.00,2.44,20.5,0,84.8
247.00,2.63,22.1,0,84.8
248.00,2.63,22.1,0,84.8
249.00,2.63,22.1,0,84.8
250.00,2.63,22.1,0,84.8
251.00,2.44,20.5,0,84.8
252.00,2.63,22.1,0,84.8
253.00,2.63,22.1,0,84.8
254.00,2.63,22.1,0,84.8
255.00,2.63,22.1,0,84.8
256.00,2.63,22.1,0,84.8
257.00,2.44,20.5,0,84.8
258.00,2.63,22.1,0,84.8
259.00,2.63,22.1,0,84.8
260.00,2.63,22.1,0,84.8
261.00,2.63,22.1,0,84.8
262.00,2.63,22.1,0,84.8
263.00,2.63,22.1,0,84.8
264.00,2.63,22.1,0,84.8
265.00,2.63,22.1,0,84.8
266.00,2.63,22.1,0,84.8
267.00,2.44,20.5,0,84.8
268.00,2.63,22.1,0,84.8
269.00,2.63,22.1,0,84.8
270.00,2.44,20.5,0,84.8
271.00,2.63,22.1,0,84.8
272.00,2.63,22.1,0,84.8
273.00,2.63,22.1,0,84.8
274.00,2.63,22.1,0,84.8
275.00,2.63,22.1,0,84.8
276.00,2.63,22.1,0,84.8
277.00,2.63,22.1,0,84.8
278.00,2.63,22.1,0,84.8
279.00,2.63,22.1,0,84.8
280.00,2.63,22.1,0,84.8
281.00,2.63,22.1,0,84.8
282.00,2.63,22.1,0,84.8
283.00,2.44,20.5,0,84.8
284.00,2.63,22.1,0,84.8
285.00,2.63,22.1,0,84.8
286.00,2.63,22.1,0,84.8
287.00,2.63,22.1,0,84.8
288.00,2.63,22.1,0,84.8
289.00,2.63,22.1,0,84.8
290.00,2.63,22.1,0,84.8
291.00,2.63,22.1,0,84.8
292.00,2.63,22.1,0,84.8
293.00,2.63,22.1,0,84.8
294.00,2.44,20.5,0,84.8
295.00,2.63,22.1,0,84.8
296.00,2.63,22.1,0,84.8
297.00,2.63,22.1,0,84.8
298.00,2.63,22.1,0,84.8
299.00,2.63,22.1,0,84.8
300.00,2.44,20.5,0,84.8
301.00,2.63,22.1,0,84.8
302.00,2.63,22.1,0,84.8
303.00,2.63,22.1,0,84.8
304.00,2.63,22.1,0,84.8
305.00,2.63,22.1,0,84.8
306.00,2.63,22.1,0,84.8
307.00,2.63,22.1,0,84.8
308.00,2.63,22.1,0,84.8
309.00,2.63,22.1,0,84.8
310.00,2.63,22.1,0,84.8
311.00,2.63,22.1,0,84.8
312.00,2.63,22.1,0,84.8
313.00,2.63,22.1,0,84.8
314.00,2.63,22.1,0,84.8
315.00,2.63,22.1,0,84.8
316.00,2.63,22.1,0,84.8
317.00,2.63,22.1,0,84.8
318.00,2.44,20.5,0,84.8
319.00,2.63,22.1,0,84.8
320.00,2.63,22.1,0,84.8
321.00,2.63,22.1,0,84.8
322.00,2.63,22.1,0,84.8
323.00,2.63,22.1,0,84.8
324.00,2.63,22.1,0,84.8
325.00,2.63,22.1,0,84.8
326.00,2.63,22.1,0,84.8
327.00,2.63,22.1,0,84.8
328.00,2.63,22.1,0,84.8
329.00,2.44,20.5,0,84.8
330.00,2.63,22.1,0,84.8
331.00,2.63,22.1,0,84.8
332.00,2.63,22.1,0,84.8
333.00,2.63,22.1,0,84.8
334.00,2.63,22.1,0,84.8
335.00,2.63,22.1,0,84.8
336.00,2.63,22.1,0,84.8
337.00,2.63,22.1,0,84.8
338.00,2.63,22.1,0,84.8
339.00,2.63,22.1,0,84.8
340.00,2.63,22.1,0,84.8
341.00,2.44,20.5,0,84.8
342.00,2.63,22.1,0,84.8
343.00,2.63,22.1,0,84.8
344.00,2.63,22.1,0,84.8
345.00,2.63,22.1,0,84.8
346.00,2.63,22.1,0,84.8
347.00,2.63,22.1,0,84.8
348.00,2.63,22.1,0,84.8
349.00,2.44,20.5,0,84.8
350.00,2.63,22.1,0,84.8
351.00,2.63,22.1,0,84.8
352.00,2.63,22.1,0,84.8
353.00,2.63,22.1,0,84.8
354.00,2.63,22.1,0,84.8
355.00,2.44,20.5,0,84.8
356.00,2.63,22.1,0,84.8
357.00,2.63,22.1,0,84.8
358.00,2.63,22.1,0,84.8
359.00,2.63,22.1,0,84.8
360.00,2.63,22.1,0,84.8
361.00,2.63,22.1,0,84.8
362.00,2.63,22.1,0,84.8
363.00,2.63,22.1,0,84.8
364.00,2.44,20.5,0,84.8
365.00,2.63,22.1,0,84.8
366.00,2.63,22.1,0,84.8
367.00,2.63,22.1,0,84.8
368.00,2.63,22.1,0,84.8
369.00,2.63,22.1,0,84.8
370.00,2.63,22.1,0,84.8
371.00,2.44,20.5,0,84.8
372.00,2.63,22.1,0,84.8
373.00,2.63,22.1,0,84.8
374.00,2.63,22.1,0,84.8
375.00,2.63,22.1,0,84.8
376.00,2.63,22.1,0,84.8
377.00,2.44,20.5,0,84.8
378.00,2.63,22.1,0,84.8
379.00,2.63,22.1,0,84.8
380.00,2.63,22.1,0,84.8
381.00,2.63,22.1,0,84.8
382.00,2.63,22.1,0,84.8
383.00,2.44,20.5,0,84.8
384.00,2.63,22.1,0,84.8
385.00,2.63,22.1,0,84.8
386.00,2.63,22.1,0,84.8
387.00,2.63,22.1,0,84.8
388.00,2.63,22.1,0,84.8
389.00,2.63,22.1,0,84.8
390.00,2.63,22.1,0,84.8
391.00,2.63,22.1,0,84.8
392.00,2.63,22.1,0,84.8
393.00,2.63,22.1,0,84.8
394.00,2.63,22.1,0,84.8
395.00,2.63,22.1,0,84.8
396.00,2.63,22.1,0,84.8
397.00,2.63,22.1,0,84.8
398.00,2.63,22.1,0,84.8
399.00,2.44,20.5,0,84.8
400.00,2.63,22.1,0,84.8
401.00,2.63,22.1,0,84.8
402.00,2.63,22.1,0,84.8
403.00,2.63,22.1,0,84.8
404.00,2.63,22.1,0,84.8
405.00,2.63,22.1,0,84.8
406.00,2.44,20.5,0,84.8
407.00,2.63,22.1,0,84.8
408.00,2.63,22.1,0,84.8
409.00,2.63,22.1,0,84.8
410.00,2.63,22.1,0,84.8
411.00,2.63,22.1,0,84.8
412.00,2.63,22.1,0,84.8
413.00,2.63,22.1,0,84.8
414.00,2.63,22.1,0,84.8
415.00,2.63,22.1,0,84.8
416.00,2.63,22.1,0,84.8
417.00,2.63,22.1,0,84.8
418.00,2.63,22.1,0,84.8
419.00,2.63,22.1,0,84.8
420.00,2.63,22.1,0,84.8
421.00,2.63,22.1,0,84.8
422.00,2.63,22.1,0,84.8
423.00,2.63,22.1,0,84.8
424.00,2.63,22.1,0,84.8
425.00,2.44,20.5,0,84.8
426.00,2.63,22.1,0,84.8
427.00,2.63,22.1,0,84.8
428.00,2.63,22.1,0,84.8
429.00,2.63,22.1,0,84.8
430.00,2.63,22.1,0,84.8
431.00,2.63,22.1,0,84.8
432.00,2.63,22.1,0,84.8
433.00,2.63,22.1,0,84.8
434.00,2.44,20.5,0,84.8
435.00,2.63,22.1,0,84.8
436.00,2.63,22.1,0,84.8
437.00,2.63,22.1,0,84.8
438.00,2.63,22.1,0,84.8
439.00,2.63,22.1,0,84.8
440.00,2.63,22.1,0,84.8
441.00,2.63,22.1,0,84.8
442.00,2.63,22.1,0,84.8
443.00,2.63,22.1,0,84.8
444.00,2.44,20.5,0,84.8
445.00,2.63,22.1,0,84.8
446.00,2.63,22.1,0,84.8
447.00,2.63,22.1,0,84.8
448.00,2.63,22.1,0,84.8
449.00,2.63,22.1,0,84.8
450.00,2.63,22.1,0,84.8
451.00,2.63,22.1,0,84.8
452.00,2.63,22.1,0,84.8
453.00,2.44,20.5,0,84.8
454.00,2.63,22.1,0,84.8
455.00,2.63,22.1,0,84.8
456.00,2.63,22.1,0,84.8
457.00,2.44,20.5,0,84.8
458.00,2.63,22.1,0,84.8
459.00,2.63,22.1,0,84.8
460.00,2.63,22.1,0,84.8
461.00,2.63,22.1,0,84.8
462.00,2.44,20.5,0,84.8
463.00,2.63,22.1,0,84.8
464.00,2.63,22.1,0,84.8
465.00,2.44,20.5,0,84.8
466.00,2.63,22.1,0,84.8
467.00,2.63,22.1,0,84.8
468.00,2.63,22.1,0,84.8
469.00,2.63,22.1,0,84.8
470.00,2.44,20.5,0,84.8
471.00,2.63,22.1,0,84.8
472.00,2.63,22.1,0,84.8
473.00,2.63,22.1,0,84.8
474.00,2.44,20.5,0,84.8
475.00,2.63,22.1,0,84.8
476.00,2.63,22.1,0,84.8
477.00,2.44,20.5,0,84.8
478.00,2.63,22.1,0,84.8
479.00,2.63,22.1,0,84.8
480.00,2.63,22.1,0,84.8
481.00,2.63,22.1,0,84.8
482.00,2.63,22.1,0,84.8
483.00,2.63,22.1,0,84.8
484.00,2.63,22.1,0,84.8
485.00,2.63,22.1,0,84.8
486.00,2.44,20.5,0,84.8
487.00,2.63,22.1,0,84.8
488.00,2.63,22.1,0,84.8
489.00,2.63,22.1,0,84.8
490.00,2.63,22.1,0,84.8
491.00,2.63,22.1,0,84.8
492.00,2.63,22.1,0,84.8
493.00,2.63,22.1,0,84.8
494.00,2.63,22.1,0,84.8
495.00,2.44,20.5,0,84.8
496.00,2.63,22.1,0,84.8
497.00,2.63,22.1,0,84.8
498.00,2.63,22.1,0,84.8
499.00,2.63,22.1,0,84.8
500.00,2.63,22.1,0,84.8
501.00,2.63,22.1,0,84.8
502.00,2.63,22.1,0,84.8
503.00,2.44,20.5,0,84.8
504.00,2.63,22.1,0,84.8
505.00,2.63,22.1,0,84.8
506.00,2.63,22.1,0,84.8
507.00,2.63,22.1,0,84.8
508.00,2.63,22.1,0,84.8
509.00,2.63,22.1,0,84.8
510.00,2.44,20.5,0,84.8
511.00,2.63,22.1,0,84.8
512.00,2.44,20.5,0,84.8
513.00,2.63,22.1,0,84.8
514.00,2.44,20.5,0,84.8
515.00,2.63,22.1,0,84.8
516.00,2.63,22.1,0,84.8
517.00,2.44,20.5,0,84.8
518.00,2.63,22.1,0,84.8
519.00,2.44,20.5,0,84.8
520.00,2.63,22.1,0,84.8
521.00,2.44,20.5,0,84.8
522.00,2.63,22.1,0,84.8
523.00,2.63,22.1,0,84.8
524.00,2.63,22.1,0,84.8
525.00,2.63,22.1,0,84.8
526.00,2.63,22.1,0,84.8
527.00,2.44,20.5,0,84.8
528.00,2.63,22.1,0,84.8
529.00,2.63,22.1,0,84.8
530.00,2.63,22.1,0,84.8
531.00,2.44,20.5,0,84.8
532.00,2.63,22.1,0,84.8
533.00,2.63,22.1,0,84.8
534.00,2.63,22.1,0,84.8
535.00,2.44,20.5,0,84.8
536.00,2.63,22.1,0,84.8
537.00,2.63,22.1,0,84.8
538.00,2.63,22.1,0,84.8
539.00,2.44,20.5,0,84.8
540.00,2.63,22.1,0,84.8
541.00,2.82,23.6,0,84.8
542.00,2.63,22.1,0,84.8
543.00,2.63,22.1,0,84.8
544.00,2.63,22.1,0,84.8
545.00,2.63,22.1,0,84.8
546.00,2.63,22.1,0,84.8
547.00,2.63,22.1,0,84.8
548.00,2.63,22.1,0,84.8
549.00,2.63,22.1,0,84.8
550.00,2.44,20.5,0,84.8
551.00,2.63,22.1,0,84.8
552.00,2.63,22.1,0,84.8
553.00,2.63,22.1,0,84.8
554.00,2.63,22.1,0,84.8
555.00,2.63,22.1,0,84.8
556.00,2.82,23.6,0,84.8
557.00,2.63,22.1,0,84.8
558.00,2.44,20.5,0,84.8
559.00,2.63,22.1,0,84.8
560.00,2.63,22.1,0,84.8
561.00,2.63,22.1,0,84.8
562.00,2.63,22.1,0,84.8
563.00,2.63,22.1,0,84.8
564.00,2.63,22.1,0,84.8
565.00,2.63,22.1,0,84.8
566.00,2.82,23.6,0,84.8
567.00,2.63,22.1,0,84.8
568.00,2.63,22.1,0,84.8
569.00,2.63,22.1,0,84.8
570.00,2.63,22.1,0,84.8
571.00,2.63,22.1,0,84.8
572.00,2.63,22.1,0,84.8
573.00,2.63,22.1,0,84.8
574.00,2.63,22.1,0,84.8
575.00,2.63,22.1,0,84.8
576.00,2.63,22.1,0,84.8
577.00,2.63,22.1,0,84.8
578.00,2.63,22.1,0,84.8
579.00,2.63,22.1,0,84.8
580.00,2.63,22.1,0,84.8
581.00,2.63,22.1,0,84.8
582.00,2.63,22.1,0,84.8
583.00,2.63,22.1,0,84.8
584.00,2.44,20.5,0,84.8
585.00,2.63,22.1,0,84.8
586.00,2.63,22.1,0,84.8
587.00,2.63,22.1,0,84.8
588.00,2.63,22.1,0,84.8
589.00,2.63,22.1,0,84.8
590.00,2.63,22.1,0,84.8
591.00,2.63,22.1,0,84.8
592.00,2.63,22.1,0,84.8
593.00,2.63,22.1,0,84.8
594.00,2.63,22.1,0,84.8
595.00,2.82,23.6,0,84.8
596.00,2.63,22.1,0,84.8
597.00,2.63,22.0,0,84.8
598.00,2.63,22.1,0,84.8
599.00,2.63,22.1,0,84.8
600.00,2.63,22.1,0,84.8
601.00,2.63,22.1,0,84.8
602.00,2.63,22.1,0,84.8
603.00,2.63,22.1,0,84.8
604.00,2.63,22.1,0,84.8
605.00,2.63,22.1,0,84.8
606.00,2.44,20.5,0,84.8
607.00,2.63,22.1,0,84.8
608.00,2.63,22.1,0,84.8
609.00,2.63,22.1,0,84.8
610.00,2.63,22.1,0,84.8
611.00,2.63,22.1,0,84.8
612.00,2.63,22.1,0,84.8
613.00,2.63,22.1,0,84.8
614.00,2.63,22.1,0,84.8
615.00,2.63,22.1,0,84.8
616.00,2.63,22.1,0,84.8
617.00,2.63,22.1,0,84.8
618.00,2.63,22.1,0,84.8
619.00,2.63,22.1,0,84.8
620.00,2.63,22.1,0,84.8
621.00,2.63,22.1,0,84.8
622.00,2.63,22.0,0,84.8
623.00,2.63,22.1,0,84.8
624.00,2.63,22.1,0,84.8
625.00,2.63,22.1,0,84.8
626.00,2.63,22.1,0,84.8
627.00,2.63,22.1,0,84.8
628.00,2.63,22.1,0,84.8
629.00,2.63,22.1,0,84.8
630.00,2.63,22.1,0,84.8
631.00,2.63,22.1,0,84.8
632.00,2.63,22.1,0,84.8
633.00,2.63,22.1,0,84.8
634.00,2.63,22.1,0,84.8
635.00,2.63,22.1,0,84.8
636.00,2.63,22.1,0,84.8
637.00,2.63,22.1,0,84.8
638.00,2.63,22.1,0,84.8
639.00,2.63,22.1,0,84.8
640.00,2.63,22.1,0,84.8
641.00,2.63,22.1,0,84.8
642.00,2.63,22.0,0,84.8
643.00,2.63,22.1,0,84.8
644.00,2.63,22.1,0,84.8
645.00,2.63,22.1,0,84.8
646.00,2.63,22.1,0,84.8
647.00,2.63,22.1,0,84.8
648.00,2.63,22.1,0,84.8
649.00,2.63,22.1,0,84.8
650.00,2.63,22.1,0,84.8
651.00,2.63,22.1,0,84.8
652.00,2.63,22.1,0,84.8
653.00,2.63,22.1,0,84.8
654.00,2.63,22.1,0,84.8
655.00,2.63,22.1,0,84.8
656.00,2.63,22.1,0,84.8
657.00,2.63,22.1,0,84.8
658.00,2.63,22.1,0,84.8
659.00,2.63,22.1,0,84.8
660.00,2.63,22.1,0,84.8
661.00,2.63,22.1,0,84.8
662.00,2.63,22.1,0,84.8
663.00,2.63,22.1,0,84.8
664.00,2.63,22.1,0,84.8
665.00,2.63,22.1,0,84.8
666.00,2.63,22.1,0,84.8
667.00,2.63,22.1,0,84.8
668.00,2.63,22.1,0,84.8
669.00,2.63,22.1,0,84.8
670.00,2.63,22.1,0,84.8
671.00,2.63,22.1,0,84.8
672.00,2.63,22.1,0,84.8
673.00,2.63,22.1,0,84.8
674.00,2.63,22.1,0,84.8
675.00,2.63,22.1,0,84.8
676.00,2.63,22.1,0,84.8
677.00,2.63,22.1,0,84.8
678.00,2.63,22.1,0,84.8
679.00,2.63,22.1,0,84.8
680.00,2.63,22.1,0,84.8
681.00,2.63,22.1,0,84.8
682.00,2.63,22.1,0,84.8
683.00,2.63,22.1,0,84.8
684.00,2.63,22.1,0,84.8
685.00,2.63,22.1,0,84.8
686.00,2.63,22.1,0,84.8
687.00,2.63,22.1,0,84.8
688.00,2.63,22.1,0,84.8
689.00,2.63,22.1,0,84.8
690.00,2.63,22.1,0,84.8
691.00,2.63,22.1,0,84.8
692.00,2.63,22.1,0,84.8
693.00,2.63,22.1,0,84.8
694.00,2.63,22.1,0,84.8
695.00,2.63,22.1,0,84.8
696.00,2.63,22.1,0,84.8
697.00,2.63,22.1,0,84.8
698.00,2.63,22.1,0,84.8
699.00,2.63,22.1,0,84.8
700.00,2.63,22.1,0,84.8
701.00,2.63,22.1,0,84.8
702.00,2.63,22.1,0,84.8
703.00,2.63,22.1,0,84.8
704.00,2.63,22.1,0,84.8
705.00,2.63,22.1,0,84.8
706.00,2.63,22.1,0,84.8
707.00,2.63,22.1,0,84.8
708.00,2.63,22.1,0,84.8
709.00,2.63,22.1,0,84.8
710.00,2.63,22.1,0,84.8
711.00,2.63,22.1,0,84.8
712.00,2.82,23.6,0,84.8
713.00,2.63,22.1,0,84.8
714.00,2.63,22.1,0,84.8
715.00,2.63,22.1,0,84.8
716.00,2.63,22.1,0,84.8
717.00,2.63,22.1,0,84.8
718.00,2.63,22.1,0,84.8
719.00,2.63,22.1,0,84.8
720.00,2.63,22.1,0,84.8
721.00,2.63,22.1,0,84.8
722.00,2.63,22.1,0,84.8
723.00,2.63,22.1,0,84.8
724.00,2.63,22.1,0,84.8
725.00,2.63,22.1,0,84.8
726.00,2.63,22.1,0,84.8
727.00,2.63,22.1,0,84.8
728.00,2.63,22.1,0,84.8
729.00,2.63,22.1,0,84.8
730.00,2.63,22.1,0,84.8
731.00,2.63,22.1,0,84.8
732.00,2.63,22.1,0,84.8
733.00,2.63,22.1,0,84.8
734.00,2.63,22.1,0,84.8
735.00,2.63,22.1,0,84.8
736.00,2.63,22.1,0,84.8
737.00,2.63,22.1,0,84.8
738.00,2.63,22.1,0,84.8
739.00,2.82,23.6,0,84.8
740.00,2.63,22.1,0,84.8
741.00,2.63,22.1,0,84.8
742.00,2.63,22.1,0,84.8
743.00,2.63,22.1,0,84.8
744.00,2.63,22.1,0,84.8
745.00,2.63,22.0,0,84.8
746.00,2.44,20.5,0,84.8
747.00,2.63,22.1,0,84.8
748.00,2.63,22.1,0,84.8
749.00,2.63,22.1,0,84.8
750.00,2.63,22.1,0,84.8
751.00,2.63,22.1,0,84.8
752.00,2.63,22.1,0,84.8
753.00,2.63,22.1,0,84.8
754.00,2.63,22.1,0,84.8
755.00,2.63,22.1,0,84.8
756.00,2.82,23.6,0,84.8
757.00,2.63,22.1,0,84.8
758.00,2.63,22.1,0,84.8
759.00,2.63,22.1,0,84.8
760.00,2.44,20.5,0,84.8
761.00,2.63,22.1,0,84.8
762.00,2.63,22.1,0,84.8
763.00,2.63,22.1,0,84.8
764.00,2.63,22.1,0,84.8
765.00,2.63,22.1,0,84.8
766.00,2.63,22.1,0,84.8
767.00,2.63,22.1,0,84.8
768.00,2.82,23.6,0,84.8
769.00,2.63,22.1,0,84.8
770.00,2.63,22.1,0,84.8
771.00,2.63,22.1,0,84.8
772.00,2.63,22.1,0,84.8
773.00,2.63,22.1,0,84.8
774.00,2.63,22.1,0,84.8
