Interval,Transfer,Bitrate,Retr,Cwnd
233.00,509.0,4.17,0,102.0
234.00,0.0,0.0,0,102.0
235.00,1018.0,8.35,0,102.0
236.00,1018.0,8.34,0,102.0
237.00,1018.0,8.34,0,102.0
238.00,1.24,10.4,0,102.0
239.00,1.24,10.4,0,102.0
240.00,1018.0,8.34,0,102.0
241.00,764.0,6.25,0,102.0
242.00,1.24,10.4,0,102.0
243.00,1018.0,8.34,0,102.0
244.00,1018.0,8.34,0,102.0
245.00,1018.0,8.34,0,102.0
246.00,764.0,6.26,0,102.0
247.00,1018.0,8.34,0,102.0
248.00,1018.0,8.34,0,102.0
249.00,1.24,10.4,0,102.0
250.00,1018.0,8.34,0,102.0
251.00,1.24,10.4,0,102.0
252.00,1018.0,8.34,0,102.0
253.00,255.0,2.08,1,70.7
254.00,1018.0,8.34,0,70.7
255.00,1018.0,8.34,0,82.0
256.00,1.49,12.5,0,84.8
257.00,1.24,10.4,0,86.3
258.00,1.24,10.4,0,86.3
259.00,509.0,4.17,0,89.1
260.00,1018.0,8.34,0,96.2
261.00,1018.0,8.34,0,96.2
262.00,1.24,10.4,0,116.0
263.00,764.0,6.25,0,116.0
264.00,1.24,10.4,0,116.0
265.00,1018.0,8.34,0,116.0
266.00,1018.0,8.34,0,116.0
267.00,1.24,10.4,0,116.0
268.00,1.24,10.4,0,116.0
269.00,764.0,6.25,0,116.0
270.00,1018.0,8.34,0,116.0
271.00,1018.0,8.34,0,116.0
272.00,1.24,10.4,0,116.0
273.00,1.24,10.4,0,116.0
274.00,1018.0,8.34,0,116.0
275.00,1018.0,8.34,0,116.0
276.00,1.24,10.4,0,116.0
277.00,1018.0,8.34,0,116.0
278.00,1018.0,8.34,0,116.0
279.00,1.24,10.4,0,116.0
280.00,1.24,10.4,0,116.0
281.00,509.0,4.17,0,116.0
282.00,764.0,6.26,0,116.0
283.00,1018.0,8.34,0,116.0
284.00,764.0,6.26,0,116.0
285.00,764.0,6.25,0,116.0
286.00,764.0,6.26,0,116.0
287.00,1018.0,8.34,0,116.0
288.00,1.24,10.4,0,116.0
289.00,1.24,10.4,0,116.0
290.00,1018.0,8.34,0,116.0
291.00,1018.0,8.34,0,116.0
292.00,1018.0,8.34,0,116.0
293.00,764.0,6.25,0,116.0
294.00,764.0,6.26,0,116.0
295.00,1018.0,8.34,0,116.0
296.00,509.0,4.17,0,116.0
297.00,764.0,6.26,0,116.0
298.00,509.0,4.17,0,116.0
299.00,1018.0,8.34,0,116.0
300.00,1018.0,8.34,0,116.0
301.00,509.0,4.17,0,116.0
302.00,764.0,6.26,0,116.0
303.00,1.24,10.4,0,116.0
304.00,509.0,4.17,0,116.0
305.00,764.0,6.26,0,116.0
306.00,1018.0,8.34,0,116.0
307.00,1018.0,8.34,0,116.0
308.00,1018.0,8.34,0,116.0
309.00,1018.0,8.34,0,116.0
310.00,764.0,6.26,0,116.0
311.00,1.24,10.4,0,116.0
312.00,764.0,6.25,0,116.0
313.00,1018.0,8.34,0,116.0
314.00,1.24,10.4,0,116.0
315.00,1018.0,8.34,0,116.0
316.00,1018.0,8.34,0,116.0
317.00,1018.0,8.34,0,116.0
318.00,1.24,10.4,0,116.0
319.00,1018.0,8.34,0,116.0
320.00,1.49,12.5,0,116.0
321.00,764.0,6.25,0,116.0
322.00,1018.0,8.34,0,116.0
323.00,1.24,10.4,0,116.0
324.00,1018.0,8.34,0,116.0
325.00,1.24,10.4,0,116.0
326.00,1018.0,8.34,0,116.0
327.00,1.24,10.4,0,116.0
328.00,1.24,10.4,0,116.0
329.00,1018.0,8.34,0,116.0
330.00,1.24,10.4,0,116.0
331.00,1018.0,8.34,0,116.0
332.00,1.24,10.4,0,116.0
333.00,764.0,6.25,0,116.0
334.00,764.0,6.25,0,116.0
335.00,1018.0,8.34,0,116.0
336.00,764.0,6.26,0,116.0
337.00,1018.0,8.34,0,116.0
338.00,1.24,10.4,0,116.0
339.00,1018.0,8.34,0,116.0
340.00,1.49,12.5,0,116.0
341.00,1018.0,8.34,0,116.0
342.00,1.24,10.4,0,116.0
343.00,1018.0,8.34,0,116.0
344.00,1.24,10.4,0,116.0
345.00,1018.0,8.34,0,116.0
346.00,764.0,6.25,0,116.0
347.00,764.0,6.26,0,116.0
348.00,764.0,6.26,0,116.0
349.00,1018.0,8.34,0,116.0
350.00,1.24,10.4,0,116.0
351.00,1.24,10.4,0,116.0
352.00,764.0,6.25,0,116.0
353.00,1018.0,8.34,0,116.0
354.00,764.0,6.26,0,116.0
355.00,1018.0,8.34,0,116.0
356.00,1.24,10.4,0,116.0
357.00,1.24,10.4,0,116.0
358.00,1018.0,8.34,0,116.0
359.00,1.24,10.4,0,116.0
360.00,1.24,10.4,0,116.0
361.00,255.0,2.08,2,58.0
362.00,1018.0,8.34,0,73.5
363.00,764.0,6.25,0,73.5
364.00,509.0,4.17,0,73.5
365.00,1018.0,8.34,0,86.3
366.00,1018.0,8.34,0,97.6
367.00,764.0,6.25,0,97.6
368.00,1018.0,8.34,0,97.6
369.00,1018.0,8.34,0,97.6
370.00,509.0,4.17,0,97.6
371.00,1.24,10.4,0,97.6
372.00,1018.0,8.34,0,97.6
373.00,764.0,6.25,0,97.6
374.00,764.0,6.26,0,97.6
375.00,764.0,6.26,0,97.6
376.00,1018.0,8.34,0,97.6
377.00,1018.0,8.34,0,97.6
378.00,1018.0,8.34,0,97.6
379.00,1.24,10.4,0,97.6
380.00,1018.0,8.34,0,97.6
381.00,1018.0,8.34,0,97.6
382.00,1018.0,8.34,0,97.6
383.00,1.24,10.4,0,97.6
384.00,1018.0,8.34,0,97.6
385.00,1018.0,8.34,0,97.6
386.00,1018.0,8.34,0,97.6
387.00,1.24,10.4,0,97.6
388.00,764.0,6.25,0,97.6
389.00,1018.0,8.34,0,97.6
390.00,764.0,6.25,0,97.6
391.00,764.0,6.25,0,97.6
392.00,1018.0,8.34,0,97.6
393.00,764.0,6.25,0,97.6
394.00,1018.0,8.34,0,97.6
395.00,1018.0,8.34,0,97.6
396.00,255.0,2.08,0,97.6
397.00,1018.0,8.34,0,97.6
398.00,1018.0,8.34,0,97.6
399.00,764.0,6.25,0,97.6
400.00,764.0,6.26,0,97.6
401.00,764.0,6.25,0,97.6
402.00,1018.0,8.34,0,97.6
403.00,764.0,6.26,0,97.6
404.00,1018.0,8.34,0,97.6
405.00,764.0,6.25,0,97.6
406.00,1.24,10.4,0,97.6
407.00,764.0,6.25,0,97.6
408.00,1.24,10.4,0,97.6
409.00,1.49,12.5,0,97.6
410.00,1018.0,8.34,0,97.6
411.00,1.24,10.4,0,97.6
412.00,1.24,10.4,0,97.6
413.00,1018.0,8.34,0,97.6
414.00,1.24,10.4,0,97.6
415.00,1018.0,8.34,0,97.6
416.00,1018.0,8.34,0,97.6
417.00,1018.0,8.34,0,97.6
418.00,1.24,10.4,0,97.6
419.00,1.24,10.4,0,97.6
420.00,1.24,10.4,0,97.6
421.00,1018.0,8.34,0,97.6
422.00,1018.0,8.34,0,97.6
423.00,1.24,10.4,0,97.6
424.00,1.24,10.4,0,97.6
425.00,764.0,6.25,0,97.6
426.00,1.24,10.4,0,97.6
427.00,1.24,10.4,0,97.6
428.00,1018.0,8.34,0,97.6
429.00,764.0,6.26,0,97.6
430.00,509.0,4.17,0,97.6
431.00,509.0,4.17,0,97.6
432.00,1018.0,8.34,0,97.6
433.00,764.0,6.25,0,97.6
434.00,1018.0,8.34,0,97.6
435.00,1018.0,8.34,0,97.6
436.00,1018.0,8.34,0,97.6
437.00,509.0,4.17,0,97.6
438.00,1.24,10.4,0,97.6
439.00,764.0,6.25,0,97.6
440.00,764.0,6.25,0,97.6
441.00,764.0,6.26,0,97.6
442.00,764.0,6.25,0,97.6
443.00,509.0,4.17,0,97.6
444.00,1018.0,8.34,0,97.6
445.00,509.0,4.17,0,97.6
446.00,764.0,6.26,0,97.6
447.00,1.24,10.4,0,97.6
448.00,1018.0,8.34,0,97.6
449.00,764.0,6.26,0,97.6
450.00,764.0,6.25,0,97.6
451.00,1018.0,8.34,0,97.6
452.00,764.0,6.26,0,97.6
453.00,764.0,6.25,0,97.6
454.00,1018.0,8.34,0,97.6
455.00,1018.0,8.34,0,97.6
456.00,1018.0,8.34,0,97.6
457.00,1018.0,8.34,0,97.6
458.00,1.24,10.4,0,97.6
459.00,1.18,9.9,0,139.0
460.00,954.0,7.82,1,96.2
461.00,954.0,7.82,0,96.2
462.00,1.24,10.4,0,96.2
463.00,1.24,10.4,0,96.2
464.00,954.0,7.82,0,96.2
465.00,636.0,5.21,0,96.2
466.00,1.24,10.4,0,96.2
467.00,954.0,7.82,0,96.2
468.00,1.24,10.4,0,96.2
469.00,954.0,7.82,0,96.2
470.00,954.0,7.82,0,96.2
471.00,954.0,7.82,0,96.2
472.00,954.0,7.82,0,96.2
473.00,954.0,7.82,0,96.2
474.00,1.24,10.4,0,96.2
475.00,636.0,5.21,0,96.2
476.00,954.0,7.82,0,96.2
477.00,954.0,7.82,0,96.2
478.00,954.0,7.82,0,96.2
479.00,636.0,5.21,0,96.2
480.00,954.0,7.82,0,96.2
481.00,1.24,10.4,0,96.2
482.00,636.0,5.21,0,96.2
483.00,318.0,2.6,0,96.2
484.00,954.0,7.83,0,96.2
485.00,954.0,7.82,0,96.2
486.00,636.0,5.21,0,96.2
487.00,954.0,7.82,0,96.2
488.00,954.0,7.82,0,96.2
489.00,636.0,5.21,0,96.2
490.00,318.0,2.6,1,66.5
491.00,636.0,5.22,0,66.5
492.00,1.24,10.4,0,80.6
493.00,954.0,7.82,0,80.6
494.00,954.0,7.82,0,80.6
495.00,318.0,2.6,0,80.6
496.00,636.0,5.22,0,80.6
497.00,318.0,2.6,0,100.0
498.00,954.0,7.82,0,100.0
499.00,636.0,5.21,0,100.0
500.00,954.0,7.82,0,100.0
501.00,954.0,7.82,0,100.0
502.00,636.0,5.21,0,100.0
503.00,954.0,7.82,0,100.0
504.00,954.0,7.82,0,100.0
505.00,954.0,7.82,0,100.0
506.00,1.24,10.4,0,100.0
507.00,954.0,7.82,0,100.0
508.00,1.24,10.4,0,100.0
509.00,954.0,7.82,0,100.0
510.00,954.0,7.82,0,100.0
511.00,954.0,7.82,0,100.0
512.00,1.24,10.4,0,100.0
513.00,636.0,5.21,0,100.0
514.00,954.0,7.82,0,100.0
515.00,1.24,10.4,0,100.0
516.00,954.0,7.82,0,100.0
517.00,954.0,7.82,0,100.0
518.00,1.24,10.4,0,100.0
519.00,954.0,7.82,0,100.0
520.00,954.0,7.82,0,100.0
521.00,954.0,7.82,0,100.0
522.00,954.0,7.82,0,100.0
523.00,636.0,5.21,0,100.0
524.00,954.0,7.82,0,100.0
525.00,318.0,2.61,0,100.0
526.00,636.0,5.21,0,100.0
527.00,954.0,7.82,0,100.0
528.00,954.0,7.82,0,100.0
529.00,636.0,5.21,0,100.0
530.00,954.0,7.82,0,100.0
531.00,954.0,7.82,0,100.0
532.00,1.24,10.4,0,100.0
533.00,636.0,5.21,0,100.0
534.00,954.0,7.82,0,100.0
535.00,318.0,2.61,0,100.0
536.00,954.0,7.82,0,100.0
537.00,636.0,5.21,0,100.0
538.00,954.0,7.82,0,100.0
539.00,954.0,7.82,0,100.0
540.00,636.0,5.21,0,100.0
541.00,954.0,7.82,0,100.0
542.00,954.0,7.82,0,100.0
543.00,1.24,10.4,0,100.0
544.00,1.24,10.4,0,100.0
545.00,1.24,10.4,0,100.0
546.00,1.24,10.4,0,100.0
547.00,954.0,7.82,0,100.0
548.00,1.24,10.4,0,100.0
549.00,636.0,5.21,0,100.0
550.00,1.24,10.4,0,100.0
551.00,1.24,10.4,0,100.0
552.00,954.0,7.82,0,100.0
553.00,1.24,10.4,0,100.0
554.00,636.0,5.21,0,100.0
555.00,1.24,10.4,0,100.0
556.00,1.24,10.4,0,100.0
557.00,954.0,7.82,0,100.0
558.00,954.0,7.82,0,100.0
559.00,954.0,7.82,0,100.0
560.00,636.0,5.21,0,100.0
561.00,954.0,7.82,0,100.0
562.00,636.0,5.21,0,100.0
563.00,636.0,5.21,0,100.0
564.00,954.0,7.82,0,100.0
565.00,954.0,7.82,0,100.0
566.00,954.0,7.82,0,100.0
567.00,954.0,7.82,0,100.0
568.00,318.0,2.61,0,100.0
569.00,636.0,5.21,0,100.0
570.00,954.0,7.82,0,8.48
571.00,318.0,2.61,1,69.3
572.00,1.24,10.4,0,83.4
573.00,954.0,7.82,0,87.7
574.00,954.0,7.82,0,93.3
575.00,954.0,7.82,0,93.3
576.00,636.0,5.21,0,93.3
577.00,636.0,5.22,0,93.3
578.00,318.0,2.61,0,93.3
579.00,318.0,2.61,0,93.3
580.00,318.0,2.61,0,93.3
581.00,954.0,7.82,0,93.3
582.00,318.0,2.61,0,93.3
583.00,636.0,5.21,0,93.3
584.00,318.0,2.61,0,93.3
585.00,636.0,5.22,0,93.3
586.00,954.0,7.82,0,93.3
587.00,954.0,7.82,0,93.3
588.00,636.0,5.21,0,93.3
589.00,954.0,7.82,0,93.3
590.00,954.0,7.82,0,93.3
591.00,1.24,10.4,0,93.3
592.00,954.0,7.82,0,93.3
593.00,954.0,7.82,0,93.3
594.00,1.24,10.4,0,93.3
595.00,1.24,10.4,0,93.3
596.00,1.24,10.4,0,93.3
597.00,1.24,10.4,0,93.3
598.00,1.24,10.4,0,93.3
599.00,954.0,7.82,0,93.3
600.00,954.0,7.82,0,93.3
601.00,1.24,10.4,0,93.3
602.00,954.0,7.82,0,93.3
603.00,636.0,5.21,0,93.3
604.00,1.24,10.4,0,93.3
605.00,954.0,7.82,0,93.3
606.00,954.0,7.82,0,134.0
607.00,954.0,7.82,0,134.0
608.00,636.0,5.21,0,134.0
609.00,1.24,10.4,0,134.0
610.00,954.0,7.82,0,134.0
611.00,636.0,5.21,0,134.0
612.00,1.24,10.4,0,134.0
613.00,954.0,7.82,0,134.0
614.00,1.24,10.4,0,134.0
615.00,954.0,7.82,0,134.0
616.00,1.24,10.4,0,134.0
617.00,1.24,10.4,0,134.0
618.00,1.24,10.4,0,134.0
619.00,1.24,10.4,0,134.0
620.00,636.0,5.21,0,134.0
621.00,636.0,5.21,0,134.0
622.00,954.0,7.82,0,134.0
623.00,1.24,10.4,0,134.0
624.00,954.0,7.82,0,134.0
625.00,954.0,7.82,0,134.0
626.00,1.24,10.4,0,134.0
627.00,954.0,7.82,0,134.0
628.00,1.24,10.4,0,134.0
629.00,636.0,5.21,0,134.0
630.00,954.0,7.82,0,134.0
631.00,954.0,7.82,0,134.0
632.00,954.0,7.82,0,134.0
633.00,954.0,7.82,0,134.0
634.00,954.0,7.82,0,134.0
635.00,954.0,7.82,0,134.0
636.00,954.0,7.82,0,134.0
637.00,1.24,10.4,0,134.0
638.00,954.0,7.82,0,134.0
639.00,954.0,7.82,0,134.0
640.00,954.0,7.82,0,134.0
641.00,636.0,5.21,0,134.0
642.00,636.0,5.21,0,134.0
643.00,954.0,7.82,0,134.0
644.00,954.0,7.82,0,134.0
645.00,1.24,10.4,0,134.0
646.00,954.0,7.82,0,134.0
647.00,954.0,7.82,0,134.0
648.00,1.24,10.4,0,134.0
649.00,954.0,7.82,0,134.0
650.00,1.24,10.4,0,134.0
651.00,1.24,10.4,0,134.0
652.00,954.0,7.82,0,134.0
653.00,954.0,7.82,0,134.0
654.00,954.0,7.82,0,134.0
655.00,636.0,5.21,0,134.0
656.00,954.0,7.82,0,134.0
657.00,1.24,10.4,0,134.0
658.00,636.0,5.21,0,134.0
659.00,636.0,5.21,0,134.0
660.00,954.0,7.82,0,134.0
661.00,954.0,7.82,0,134.0
662.00,954.0,7.82,0,134.0
663.00,1.24,10.4,0,134.0
664.00,954.0,7.82,0,134.0
665.00,636.0,5.21,0,134.0
666.00,954.0,7.82,2,93.3
667.00,636.0,5.21,0,93.3
668.00,318.0,2.61,0,93.3
669.00,318.0,2.61,0,93.3
670.00,0.0,0.0,0,93.3
671.00,636.0,5.22,0,93.3
672.00,318.0,2.61,0,93.3
673.00,636.0,5.22,0,93.3
674.00,318.0,2.61,1,5.66
675.00,318.0,2.61,3,42.4
676.00,318.0,2.61,0,42.4
677.00,954.0,7.83,0,55.1
678.00,954.0,7.82,0,59.4
679.00,954.0,7.82,0,72.1
680.00,1.24,10.4,0,74.9
681.00,954.0,7.82,0,82.0
682.00,954.0,7.82,0,106.0
683.00,954.0,7.82,0,106.0
684.00,636.0,5.21,0,106.0
685.00,954.0,7.82,0,106.0
686.00,636.0,5.21,0,106.0
687.00,954.0,7.82,0,106.0
688.00,1.24,10.4,0,106.0
689.00,954.0,7.82,1,83.4
690.00,636.0,5.21,0,90.5
691.00,1.24,10.4,0,90.5
692.00,1.24,10.4,0,90.5
693.00,954.0,7.82,1,62.2
694.00,954.0,7.82,0,70.7
695.00,1.24,10.4,0,76.4
696.00,1.24,10.4,0,76.4
697.00,636.0,5.21,0,76.4
698.00,954.0,7.82,0,79.2
699.00,954.0,7.82,0,80.6
700.00,954.0,7.82,0,89.1
701.00,0.0,0.0,0,89.1
702.00,636.0,5.22,0,89.1
703.00,636.0,5.21,0,89.1
704.00,954.0,7.82,1,63.6
705.00,954.0,7.82,0,77.8
706.00,954.0,7.82,0,80.6
707.00,636.0,5.21,0,80.6
708.00,954.0,7.82,0,80.6
709.00,954.0,7.82,0,87.7
710.00,954.0,7.82,0,90.5
711.00,318.0,2.61,1,62.2
712.00,318.0,2.61,0,80.6
713.00,1.24,10.4,0,87.7
714.00,1.24,10.4,0,90.5
715.00,954.0,7.82,0,90.5
716.00,636.0,5.21,0,90.5
717.00,954.0,7.82,0,94.7
718.00,954.0,7.82,0,94.7
719.00,954.0,7.82,0,94.7
720.00,1.24,10.4,0,94.7
721.00,954.0,7.82,0,94.7
722.00,954.0,7.82,0,94.7
723.00,1.24,10.4,0,94.7
724.00,954.0,7.82,0,136.0
725.00,636.0,5.21,0,136.0
726.00,1.24,10.4,0,136.0
727.00,954.0,7.82,0,136.0
728.00,954.0,7.82,1,94.7
729.00,954.0,7.82,0,94.7
730.00,954.0,7.82,0,94.7
731.00,954.0,7.82,0,94.7
732.00,954.0,7.82,0,94.7
733.00,636.0,5.21,1,65.0
734.00,1.24,10.4,0,73.5
735.00,954.0,7.82,0,79.2
736.00,954.0,7.82,0,79.2
737.00,954.0,7.82,0,79.2
738.00,954.0,7.81,0,82.0
739.00,954.0,7.82,0,82.0
740.00,636.0,5.21,0,82.0
741.00,954.0,7.82,0,105.0
742.00,318.0,2.61,0,105.0
743.00,636.0,5.21,0,105.0
744.00,954.0,7.82,0,105.0
745.00,636.0,5.21,0,105.0
746.00,636.0,5.21,0,105.0
747.00,954.0,7.82,0,105.0
748.00,954.0,7.82,0,105.0
749.00,954.0,7.82,0,105.0
750.00,318.0,2.61,0,105.0
751.00,636.0,5.22,0,105.0
752.00,318.0,2.61,0,105.0
753.00,636.0,5.21,0,105.0
754.00,318.0,2.61,0,105.0
755.00,636.0,5.21,0,105.0
756.00,1.24,10.4,0,105.0
757.00,954.0,7.82,0,105.0
758.00,954.0,7.82,0,105.0
759.00,1.24,10.4,0,105.0
760.00,1.24,10.4,0,105.0
761.00,636.0,5.21,0,105.0
762.00,318.0,2.6,1,72.1
763.00,318.0,2.61,0,72.1
764.00,318.0,2.61,0,72.1
765.00,954.0,7.83,0,72.1
